"LANDING_YEAR","MANAGEMENT_GROUP_CODE","COMPLEX1_CODE","COMPLEX2_CODE","PACFIN_SPECIES_CODE","COMMON_NAME","NPS_WEIGHT_MTONS","NPS_REVENUE","NPS_CF","SPS_WEIGHT_MTONS","SPS_REVENUE","SPS_CF","CWA_WEIGHT_MTONS","CWA_REVENUE","CWA_CF","CLW_WEIGHT_MTONS","CLW_REVENUE","CLW_CF","WA5_WEIGHT_MTONS","WA5_REVENUE","WA5_CF","CLO_WEIGHT_MTONS","CLO_REVENUE","CLO_CF","TLA_WEIGHT_MTONS","TLA_REVENUE","TLA_CF","NPA_WEIGHT_MTONS","NPA_REVENUE","NPA_CF","CBA_WEIGHT_MTONS","CBA_REVENUE","CBA_CF","BRA_WEIGHT_MTONS","BRA_REVENUE","BRA_CF","OR1_WEIGHT_MTONS","OR1_REVENUE","OR1_CF","OR4_WEIGHT_MTONS","OR4_REVENUE","OR4_CF","CCA_WEIGHT_MTONS","CCA_REVENUE","CCA_CF","ERA_WEIGHT_MTONS","ERA_REVENUE","ERA_CF","BGA_WEIGHT_MTONS","BGA_REVENUE","BGA_CF","BDA_WEIGHT_MTONS","BDA_REVENUE","BDA_CF","SFA_WEIGHT_MTONS","SFA_REVENUE","SFA_CF","MNA_WEIGHT_MTONS","MNA_REVENUE","MNA_CF","MRA_WEIGHT_MTONS","MRA_REVENUE","MRA_CF","SBA_WEIGHT_MTONS","SBA_REVENUE","SBA_CF","LAA_WEIGHT_MTONS","LAA_REVENUE","LAA_CF","SDA_WEIGHT_MTONS","SDA_REVENUE","SDA_CF","CA2_WEIGHT_MTONS","CA2_REVENUE","CA2_CF","ASP_WEIGHT_MTONS","ASP_REVENUE","ASP_CF","TOTAL_WEIGHT_MTONS","TOTAL_REVENUE","TOTAL_CF"
"2012","OTHR","....","SKAT","BTRY","BAT RAY",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.07,91,"",6.19,1232,"",.41,669,"",0,0,"",0,0,"",6.67,1992,""
"2012","OTHR","....","SKAT","OSKT","OTHER SKATES",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",.59,1880,"",.54,88,"",,,"*",0,0,"",0,0,"",1.13,1968,"*"
"2012","OTHR","....","SKAT","SPSK","SANDPAPER SKATE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2012","SAMN","....","....","CHNK","CHINOOK SALMON",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2012","SAMN","....","....","PINK","PINK SALMON",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2012","SRMP","....","....","PSHP","PACIFIC PINK SHRIMP",0,0,"",0,0,"",,,"*",,,"*",0,0,"",3989.88,4347223,"",,,"*",6743.14,7613379,"",9849.47,10851385,"",1669.16,1828370,"",0,0,"",0,0,"",2140.5,2130978,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",0,0,"",24392.15,26771334,"*"
"2012","SRMP","....","....","USRM","UNSP. OCEAN SHRIMP",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,""
"2012","XXXX SUBTOTAL","","","","WITHHELD FOR CONFIDENTIALITY**",258.13,87583,"",.4,5164,"",19641.84,9033269,"",3303.79,1992205,"",,,"*",669.69,1743066,"",31.22,37747,"",25378.09,7058195,"",15.16,18478,"",149.49,137747,"",0,0,"",0,0,"",106.81,189688,"",1109.64,1142125,"",9.74,16919,"",3.75,16505,"",13.66,19699,"",366.71,307304,"",133.13,139007,"",7.44,117352,"",3.52,14996,"",25.2,204951,"",.09,220,"",.44,0,"",51227.96,22282221,"*"
"2013","CPEL","....","....","HSQD","HUMBOLT SQUID",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2013","CPEL","....","....","PHRG","PACIFIC HERRING",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2013","CPEL","WETF","....","CMCK","CHUB MACKEREL",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,""
"2013","CPEL","WETF","....","JMCK","JACK MACKEREL",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",13.35,0,"",13.35,0,""
"2013","CPEL","WETF","....","PSDN","PACIFIC SARDINE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2013","GRND","....","....","GREN","PACIFIC GRENADIER",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","....","BSOL","BUTTER SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","....","CSOL","CURLFIN SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",.4,334,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.4,334,"*"
"2013","GRND","FLAT","....","DOVR","DOVER SOLE",279.8,266825,"",0,0,"",,,"*",164.31,136936,"",,,"*",2852.37,2805150,"",,,"*",748.83,727456,"",758.68,775114,"",786.35,777703,"",0,0,"",0,0,"",,,"*",1260.18,1217709,"",475.78,468707,"",0,0,"",285.52,274611,"",,,"*",,,"*",.12,512,"*",,,"*",0,0,"",0,0,"",.76,0,"",7612.73,7450723,"*"
"2013","GRND","FLAT","....","DSOL","DEEPSEA SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","....","DTRB","DIAMOND TURBOT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.04,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.04,0,""
"2013","GRND","FLAT","....","DVR1","NOM. DOVER SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",.18,268,"",.71,631,"",,,"",0,0,"",0,0,"",0,0,"",0,0,"",.89,900,"*"
"2013","GRND","FLAT","....","EGL1","NOM. ENGLISH SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.83,1952,"",,,"*",0,0,"",0,0,"",0,0,"",.83,1952,"*"
"2013","GRND","FLAT","....","EGLS","ENGLISH SOLE",132.2,101951,"",0,0,"",,,"*",,,"*",,,"*",,,"*",0,0,"",,,"*",,,"*",1,695,"",0,0,"",0,0,"",0,0,"",17.2,12342,"",17.04,12131,"",0,0,"",8.53,8806,"",,,"*",,,"*",.04,0,"*",0,0,"",0,0,"",0,0,"",.01,0,"",176.02,135925,"*"
"2013","GRND","FLAT","....","FSOL","FLATHEAD SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",9.79,6341,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",9.79,6341,"*"
"2013","GRND","FLAT","....","HTRB","HORNYHEAD TURBOT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","....","OFLT","OTHER FLATFISH",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",.19,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",.19,0,"*"
"2013","GRND","FLAT","....","PTR1","NOM. PETRALE SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",,,"*",.19,1267,"",.24,999,"",,,"*",,,"*",0,0,"",0,0,"",.43,2266,"*"
"2013","GRND","FLAT","....","PTRL","PETRALE SOLE",215.29,611104,"",0,0,"",,,"*",,,"*",,,"*",756.48,2281073,"",0,0,"",180.37,458360,"",316.15,706769,"",50.58,123400,"",0,0,"",0,0,"",0,0,"",228.87,598273,"",100.19,286690,"",0,0,"",83.84,244795,"",,,"*",,,"*",0,0,"*",0,0,"",0,0,"",0,0,"",0,0,"",1931.77,5310464,"*"
"2013","GRND","FLAT","....","REX","REX SOLE",34.69,27608,"",0,0,"",,,"*",,,"*",,,"*",241.18,177498,"",0,0,"",39.19,33042,"",,,"*",51.55,41312,"",0,0,"",0,0,"",,,"*",30.08,26583,"",6.74,5487,"",0,0,"",.21,199,"",,,"*",,,"*",0,0,"*",0,0,"",0,0,"",0,0,"",9.21,0,"",412.85,311729,"*"
"2013","GRND","FLAT","....","REX1","NOM. REX SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","....","RSL1","NOM. ROCK SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",.29,1511,"",,,"*",.03,120,"",1.4,3298,"",0,0,"",0,0,"",0,0,"",0,0,"",1.73,4929,"*"
"2013","GRND","FLAT","....","RSOL","ROCK SOLE",,,"*",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",1.91,4042,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1.91,4042,"*"
"2013","GRND","FLAT","....","SFL1","NOM. STARRY FLOUNDER",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",.11,781,"",.02,103,"",.38,1357,"",.01,9,"",0,0,"",0,0,"",0,0,"",0,0,"",.52,2250,"*"
"2013","GRND","FLAT","....","SLNS","SLENDER SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2013","GRND","FLAT","....","SSO1","NOM. SAND SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.04,231,"",,,"*",,,"*",.02,57,"",0,0,"",0,0,"",0,0,"",0,0,"",.06,288,"*"
"2013","GRND","FLAT","....","SSOL","SAND SOLE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",10.67,23786,"",0,0,"",.03,87,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",10.69,23872,"*"
"2013","GRND","FLAT","....","STRY","STARRY FLOUNDER",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",,,"*",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",3.16,6777,"",0,0,"",.02,155,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",3.18,6932,"*"
"2013","GRND","FLAT","....","UFLT","UNSP. FLATFISH",,,"*",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",.14,326,"",1.94,3617,"*",5.21,14488,"",,,"*",0,0,"",0,0,"",7.28,18430,"*"
"2013","GRND","FLAT","SDAB","LDB1","NOM. LONGFIN SANDDAB",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","SDAB","PDAB","PACIFIC SANDDAB",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",98.34,110326,"",0,0,"",1.9,1535,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.25,1101,"",3.67,30458,"",0,0,"",0,0,"",,,"*",104.15,143420,"*"
"2013","GRND","FLAT","SDAB","PDB1","NOM. PACIFIC SANDDAB",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,2,"",.1,1101,"",,,"*",0,0,"",0,0,"",0,0,"",.1,1103,"*"
"2013","GRND","FLAT","SDAB","UDAB","UNSP. SANDDABS",,,"*",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",.33,383,"",0,0,"",56.54,74215,"",6.55,12681,"",,,"*",,,"*",,,"*",.12,956,"",0,0,"",0,0,"",63.54,88235,"*"
"2013","GRND","FLAT","TRBT","ART1","NOM. ARROWTOOTH FLOUNDER",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"2013","GRND","FLAT","TRBT","ARTH","ARROWTOOTH FLOUNDER",,,"*",0,0,"",,,"*",15.53,3932,"",0,0,"",1256.62,297666,"",0,0,"",192.78,54282,"",150.45,36916,"",38.3,8441,"",0,0,"",0,0,"",,,"*",74.85,16531,"",39.11,9376,"",0,0,"",.43,118,"",,,"*",0,0,"",0,0,"*",0,0,"",0,0,"",0,0,"",10.05,0,"",1778.12,427262,"*"
"2013","GRND","FLAT","TRBT","UTRB","UNSP. TURBOTS",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"*"
"2013","GRND","MGRN","....","GRDR","UNSP. GRENADIERS",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",45.42,21855,"",23.1,17064,"",1.47,1560,"",,,"*",0,0,"",0,0,"",.07,0,"",70.06,40478,"*"
"2013","GRND","MGRN","....","OGRN","OTHER GROUNDFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.03,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.03,0,"*"
"2013","GRND","MGRN","....","RATF","SPOTTED RATFISH",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"*"
"2013","GRND","MGRN","SHRK","DSRK","SPINY DOGFISH",50.44,30980,"",0,0,"",75.46,43101,"",,,"*",0,0,"",17.7,2,"",,,"*",10.15,0,"",,,"*",1.41,324,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",,,"*",.07,15,"",0,0,"",,,"*",0,0,"",16.92,0,"",172.14,74422,"*"
"2013","GRND","MGRN","SHRK","LSRK","LEOPARD SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",.73,1544,"",0,0,"",,,"*",.22,497,"",.04,75,"",,,"*",0,0,"",0,0,"",.98,2117,"*"
"2013","GRND","MGRN","SHRK","SSRK","SOUPFIN SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.19,392,"",0,0,"",,,"*",.68,1757,"",.07,156,"",,,"*",0,0,"",0,0,"",.95,2305,"*"
"2013","GRND","MGRN","SKAT","BSKT","BIG SKATE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",18.19,16045,"",,,"*",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",.1,0,"",18.3,16045,"*"
"2013","GRND","MGRN","SKAT","CSKT","CALIFORNIA SKATE",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.01,22,"",0,0,"",0,0,"",0,0,"",0,0,"",.01,22,""
"2013","GRND","MGRN","SKAT","LSKT","LONGNOSE SKATE",50.32,45696,"",0,0,"",12.34,7135,"",24.72,19910,"",0,0,"",423.48,363891,"",,,"*",111.02,95565,"",71.86,50168,"",46.12,37786,"",0,0,"",0,0,"",,,"*",71.67,61210,"",43.27,30424,"",0,0,"",12.59,10694,"",5.44,2800,"",15.82,16722,"",.71,863,"",0,0,"",0,0,"",0,0,"",.09,0,"",889.46,742863,"*"
"2013","GRND","MGRN","SKAT","USKT","UNSP. SKATE",58.58,51534,"",0,0,"",2.09,1209,"",9.07,7270,"",,,"*",82.79,72112,"",,,"*",1.28,841,"",16.37,11294,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",6.19,2723,"",0,0,"",2.31,1228,"",.52,218,"",.62,583,"",.56,774,"",1.72,1653,"",,,"*",0,0,"",0,0,"",182.1,151438,"*"
"2013","GRND","ROCK","....","ARR1","NOM. AURORA ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",.25,416,"",.01,1,"",0,0,"",,,"*",0,0,"",0,0,"",.26,417,"*"
"2013","GRND","ROCK","....","ARRA","AURORA ROCKFISH",,,"*",0,0,"",,,"*",,,"*",0,0,"",,,"*",0,0,"",5.64,5680,"",,,"*",2.08,1571,"",0,0,"",0,0,"",,,"*",,,"*",2.98,2203,"",0,0,"",,,"*",,,"*",,,"*",0,0,"*",,,"*",0,0,"",0,0,"",,,"*",10.7,9455,"*"
"2013","GRND","ROCK","....","BANK","BANK ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.56,1097,"",,,"*",.02,40,"",0,0,"",0,0,"",0,0,"",,,"*",22.89,35595,"",0,0,"",,,"*",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",.01,0,"",23.48,36731,"*"
"2013","GRND","ROCK","....","BCAC","BOCACCIO",.54,562,"",0,0,"",,,"*",,,"*",,,"*",.4,266,"",0,0,"",.19,169,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",8.11,12786,"",0,0,"",3.12,6645,"",,,"*",,,"*",1.62,7332,"*",1.28,4676,"",0,0,"",0,0,"",.19,0,"",15.45,32435,"*"
"2013","GRND","ROCK","....","BCC1","NOM. BOCACCIO",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",.07,328,"",.92,4359,"",.22,322,"",.04,260,"",0,0,"",.16,699,"",0,0,"",0,0,"",1.41,5968,"*"
"2013","GRND","ROCK","....","BGL1","NOM. BLACKGILL ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",1.8,4375,"",2.35,8418,"",.12,58,"",,,"*",18.44,37121,"",4.17,12969,"",0,0,"",.56,2550,"",,,"*",0,0,"",27.44,65490,"*"
"2013","GRND","ROCK","....","BLCK","BLACK ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",15.82,65597,"",6.16,22671,"",1.3,6970,"",69.69,356117,"",0,0,"",0,0,"",26.03,100740,"",2.06,10735,"",.57,2748,"",0,0,"",.71,8940,"",0,0,"",1.14,5488,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",123.48,580005,"*"
"2013","GRND","ROCK","....","BLGL","BLACKGILL ROCKFISH",.48,514,"",0,0,"",.29,319,"",.91,997,"",0,0,"",,,"*",0,0,"",3.04,3016,"",,,"*",.56,499,"",0,0,"",0,0,"",0,0,"",,,"*",38.01,58178,"",0,0,"",,,"*",,,"*",,,"*",0,0,"",2.5,7768,"",0,0,"",0,0,"",,,"*",45.8,71291,"*"
"2013","GRND","ROCK","....","BLK1","NOM. BLACK ROCKFISH",,,"*",0,0,"",,,"*",0,0,"",0,0,"",.08,240,"",1.19,5343,"",3.06,10751,"",4.54,29077,"",1,4801,"",0,0,"",0,0,"",.49,2045,"",,,"*",.12,383,"",.37,1931,"",1.86,15040,"",.69,5101,"",,,"*",0,0,"*",0,0,"",0,0,"",0,0,"",0,0,"",13.4,74712,"*"
"2013","GRND","ROCK","....","BLU1","NOM. BLUE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",.03,120,"",,,"*",.03,92,"",.11,457,"",0,0,"",0,0,"",,,"*",,,"*",.12,473,"",,,"*",.53,3972,"",,,"*",.03,147,"",.01,129,"",,,"*",,,"*",0,0,"",0,0,"",.87,5390,"*"
"2013","GRND","ROCK","....","BLUR","BLUE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.41,1693,"",,,"*",0,0,"",3.69,10622,"",0,0,"",0,0,"",,,"*",0,0,"",.01,57,"",0,0,"",.2,2340,"",1.24,5607,"",.35,1477,"",,,"",0,0,"",0,0,"",0,0,"",0,0,"",5.9,21795,"*"
"2013","GRND","ROCK","....","BNK1","NOM. BANK ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",.46,1541,"",,,"*",0,0,"",0,0,"",0,0,"",.46,1541,"*"
"2013","GRND","ROCK","....","BRW1","NOM. BROWN ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",,,"*",,,"*",.27,3367,"",4.21,59396,"",.12,1200,"",.06,818,"",.06,353,"",,,"*",,,"*",0,0,"",0,0,"",4.71,65134,"*"
"2013","GRND","ROCK","....","BRWN","BROWN ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",21.12,326041,"",,,"",0,0,"",0,0,"",0,0,"",0,0,"",21.12,326041,"*"
