"year","filename","region","port_complex","comm_name_orig","comm_name","sci_name","landings_n"
2006,"landings06_cpfv2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified","Shark","Selachimorpha spp.",115
2006,"landings06_cpfv2.pdf","Southern","San Diego-Mission Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",2420
2006,"landings06_cpfv2.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2006,"landings06_cpfv2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",19898
2006,"landings06_cpfv2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",9733
2006,"landings06_cpfv2.pdf","Southern","San Diego-Mission Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",143263
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Barracuda, California","California barracuda","Sphyraena argentea",42729
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",38848
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",59052
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Bass, striped","Striped bass","Morone saxatilis",0
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",16956
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",69
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",182
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified","Fish","Osteichthyes spp.",3145
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",2
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",0
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Halibut, California","California halibut","Paralichthys californicus",555
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",15607
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Lingcod","Lingcod","Ophiodon elongatus",4269
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",4
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",5679
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",24778
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, blue","Blue rockfish","Sebastes mystinus",23
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, canary","Canary rockfish","Sebastes pinniger",882
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, copper","Copper rockfish","Sebastes caurinus",1432
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1402
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",55
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",93891
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",0
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Sanddab","Sanddab","Citharichthys spp.",410
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",18036
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Seabass, white","White seabass","Atractoscion nobilis",112
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified","Shark","Selachimorpha spp.",43
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",1697
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",91827
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",10690
2007,"landings07_cpfv2.pdf","Southern","San Diego-Mission Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",66960
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Barracuda, California","California barracuda","Sphyraena argentea",23429
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",53273
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",40790
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Bass, striped","Striped bass","Morone saxatilis",0
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",27539
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",45
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",221
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified","Fish","Osteichthyes spp.",4744
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",7
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",0
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Halibut, California","California halibut","Paralichthys californicus",281
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",1297
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Lingcod","Lingcod","Ophiodon elongatus",2603
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",1
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",13390
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",79502
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, blue","Blue rockfish","Sebastes mystinus",120
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, canary","Canary rockfish","Sebastes pinniger",117
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, copper","Copper rockfish","Sebastes caurinus",839
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",990
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",1
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",82668
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",0
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Sanddab","Sanddab","Citharichthys spp.",1149
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",14752
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Seabass, white","White seabass","Atractoscion nobilis",153
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Shark, unspecified","Shark","Selachimorpha spp.",213
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",2004
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",33864
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",8421
2008,"landings08_cpfv2.pdf","Southern","San Diego-Mission Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",66141
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Barracuda, California","California barracuda","Sphyraena argentea",21759
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",30680
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",64856
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Bass, striped","Striped bass","Morone saxatilis",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",15748
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",46
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",396
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified","Fish","Osteichthyes spp.",3809
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",34
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Halibut, California","California halibut","Paralichthys californicus",459
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",699
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Lingcod","Lingcod","Ophiodon elongatus",1689
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",7100
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",106273
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, blue","Blue rockfish","Sebastes mystinus",3
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, canary","Canary rockfish","Sebastes pinniger",179
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, copper","Copper rockfish","Sebastes caurinus",753
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1192
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",59925
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Sanddab","Sanddab","Citharichthys spp.",920
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",20788
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Seabass, white","White seabass","Atractoscion nobilis",177
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Shark, unspecified","Shark","Selachimorpha spp.",19
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",2026
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",31403
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",9441
2009,"landings09_cpfv1.pdf","Southern","San Diego-Mission Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",66447
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Barracuda, California","California barracuda","Sphyraena argentea",11719
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",26090
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",24008
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, striped","Striped bass","Morone saxatilis",0
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",743
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",72
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",246
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Fishes, unspecified","Fish","Osteichthyes spp.",4377
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",56
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",29
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Halibut, California","California halibut","Paralichthys californicus",462
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",4913
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Lingcod","Lingcod","Ophiodon elongatus",2793
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",299
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",3518
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",38976
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, blue","Blue rockfish","Sebastes mystinus",165
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, canary","Canary rockfish","Sebastes pinniger",252
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, copper","Copper rockfish","Sebastes caurinus",956
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",2875
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",60
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",88897
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",0
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sanddab","Sanddab","Citharichthys spp.",1009
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",13765
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Seabass, white","White seabass","Atractoscion nobilis",477
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Shark, unspecified","Shark","Selachimorpha spp.",29
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",1740
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",19045
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",9161
2010,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",65150
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Barracuda, California","California barracuda","Sphyraena argentea",11336
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",33345
2011,"CPFV Annual Report - Page 1.pdf","Southern","San Diego-Mission Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",38597
