"year","filename","region","species","landings_n"
2015,"Annual CPFV 1.pdf","All","Cabezon",4725
2015,"Annual CPFV 1.pdf","All","Croaker, unspecified",96
2015,"Annual CPFV 1.pdf","All","Croaker, white",608
2015,"Annual CPFV 1.pdf","All","Dolphinfish",36394
2015,"Annual CPFV 1.pdf","All","Fishes, unspecified",22901
2015,"Annual CPFV 1.pdf","All","Flatfishes, unspecified",882
2015,"Annual CPFV 1.pdf","All","Greenling, kelp",3255
2015,"Annual CPFV 1.pdf","All","Halfmoon",14885
2015,"Annual CPFV 1.pdf","All","Halibut, California",3682
2015,"Annual CPFV 1.pdf","All","Invertebrates, unspecified",53952
2015,"Annual CPFV 1.pdf","All","Lingcod",114594
2015,"Annual CPFV 1.pdf","All","Mackerel, jack",549
2015,"Annual CPFV 1.pdf","All","Mackerel, Pacific",36739
2015,"Annual CPFV 1.pdf","All","Marlin, striped",37
2015,"Annual CPFV 1.pdf","All","Rockfish, blue",244122
2015,"Annual CPFV 1.pdf","All","Rockfish, gopher",45168
2015,"Annual CPFV 1.pdf","All","Rockfishes, unspecified",1279680
2015,"Annual CPFV 1.pdf","All","Salmon, king (Chinook)",21839
2015,"Annual CPFV 1.pdf","All","Salmon, unspecified",143
2015,"Annual CPFV 1.pdf","All","Sanddab",205382
2015,"Annual CPFV 1.pdf","All","Scorpionfish, California",89434
2015,"Annual CPFV 1.pdf","All","Seabass, white",1904
2015,"Annual CPFV 1.pdf","All","Shark, blue",11
2015,"Annual CPFV 1.pdf","All","Shark, bonito (mako)",44
2015,"Annual CPFV 1.pdf","All","Shark, leopard",760
2015,"Annual CPFV 1.pdf","All","Shark, unspecified",564
2015,"Annual CPFV 1.pdf","All","Sheephead, California",22707
2015,"Annual CPFV 1.pdf","All","Sturgeon, unspecified",45
2015,"Annual CPFV 1.pdf","All","Tuna, albacore",134
2015,"Annual CPFV 1.pdf","All","Tuna, bluefin",21345
2015,"Annual CPFV 1.pdf","All","Tuna, skipjack",35299
2015,"Annual CPFV 1.pdf","All","Tuna, yellowfin",201363
2015,"Annual CPFV 1.pdf","All","Wahoo",10699
2015,"Annual CPFV 1.pdf","All","Whitefish, ocean",71026
2015,"Annual CPFV 1.pdf","All","Yellowtail",248468
2015,"Annual CPFV 1.pdf","Mexico","Barracuda, California",504
2015,"Annual CPFV 1.pdf","Mexico","Bass, barred sand",163
2015,"Annual CPFV 1.pdf","Mexico","Bass, giant (black) sea",0
2015,"Annual CPFV 1.pdf","Mexico","Bass, kelp (calico)",1538
2015,"Annual CPFV 1.pdf","Mexico","Bass, striped",0
2015,"Annual CPFV 1.pdf","Mexico","Bonito, Pacific",2955
2015,"Annual CPFV 1.pdf","Mexico","Cabezon",14
2015,"Annual CPFV 1.pdf","Mexico","Croaker, unspecified",2
2015,"Annual CPFV 1.pdf","Mexico","Croaker, white",9
2015,"Annual CPFV 1.pdf","Mexico","Dolphinfish",22233
2015,"Annual CPFV 1.pdf","Mexico","Fishes, unspecified",712
2015,"Annual CPFV 1.pdf","Mexico","Flatfishes, unspecified",1
2015,"Annual CPFV 1.pdf","Mexico","Greenling, kelp",0
2015,"Annual CPFV 1.pdf","Mexico","Halfmoon",1
2015,"Annual CPFV 1.pdf","Mexico","Halibut, California",126
2015,"Annual CPFV 1.pdf","Mexico","Invertebrates, unspecified",0
2015,"Annual CPFV 1.pdf","Mexico","Lingcod",1815
2015,"Annual CPFV 1.pdf","Mexico","Mackerel, jack",0
2015,"Annual CPFV 1.pdf","Mexico","Mackerel, Pacific",2
2015,"Annual CPFV 1.pdf","Mexico","Marlin, striped",7
2015,"Annual CPFV 1.pdf","Mexico","Rockfish, blue",228
2015,"Annual CPFV 1.pdf","Mexico","Rockfish, gopher",64
2015,"Annual CPFV 1.pdf","Mexico","Rockfishes, unspecified",18312
2015,"Annual CPFV 1.pdf","Mexico","Salmon, king (Chinook)",0
2015,"Annual CPFV 1.pdf","Mexico","Salmon, unspecified",0
2015,"Annual CPFV 1.pdf","Mexico","Sanddab",37
2015,"Annual CPFV 1.pdf","Mexico","Scorpionfish, California",418
2015,"Annual CPFV 1.pdf","Mexico","Seabass, white",157
2015,"Annual CPFV 1.pdf","Mexico","Shark, blue",0
2015,"Annual CPFV 1.pdf","Mexico","Shark, bonito (mako)",0
2015,"Annual CPFV 1.pdf","Mexico","Shark, leopard",0
2015,"Annual CPFV 1.pdf","Mexico","Shark, unspecified",0
2015,"Annual CPFV 1.pdf","Mexico","Sheephead, California",599
2015,"Annual CPFV 1.pdf","Mexico","Sturgeon, unspecified",0
2015,"Annual CPFV 1.pdf","Mexico","Tuna, albacore",0
2015,"Annual CPFV 1.pdf","Mexico","Tuna, bluefin",272
2015,"Annual CPFV 1.pdf","Mexico","Tuna, skipjack",8601
2015,"Annual CPFV 1.pdf","Mexico","Tuna, yellowfin",92991
2015,"Annual CPFV 1.pdf","Mexico","Wahoo",10531
2015,"Annual CPFV 1.pdf","Mexico","Whitefish, ocean",2765
2015,"Annual CPFV 1.pdf","Mexico","Yellowtail",116524
2016,"AnnualStateWideReport.pdf","All","Barracuda, California",11454
2016,"AnnualStateWideReport.pdf","All","Bass, barred sand",11124
2016,"AnnualStateWideReport.pdf","All","Bass, giant (black) sea",1
2016,"AnnualStateWideReport.pdf","All","Bass, kelp (calico)",119524
2016,"AnnualStateWideReport.pdf","All","Bass, striped",7794
2016,"AnnualStateWideReport.pdf","All","Bonito, Pacific",91124
2016,"AnnualStateWideReport.pdf","All","Cabezon",3480
2016,"AnnualStateWideReport.pdf","All","Croaker, unspecified",207
2016,"AnnualStateWideReport.pdf","All","Croaker, white",187
2016,"AnnualStateWideReport.pdf","All","Dolphinfish",3893
2016,"AnnualStateWideReport.pdf","All","Fishes, unspecified",12857
2016,"AnnualStateWideReport.pdf","All","Flatfishes, unspecified",1488
2016,"AnnualStateWideReport.pdf","All","Greenling, kelp",3170
2016,"AnnualStateWideReport.pdf","All","Halfmoon",40125
2016,"AnnualStateWideReport.pdf","All","Halibut, California",4131
2016,"AnnualStateWideReport.pdf","All","Invertebrates, unspecified",169545
2016,"AnnualStateWideReport.pdf","All","Lingcod",101151
2016,"AnnualStateWideReport.pdf","All","Mackerel, jack",901
2016,"AnnualStateWideReport.pdf","All","Mackerel, Pacific",14646
2016,"AnnualStateWideReport.pdf","All","Marlin, striped",7
2016,"AnnualStateWideReport.pdf","All","Rockfish, blue",181167
2016,"AnnualStateWideReport.pdf","All","Rockfish, gopher",49779
2016,"AnnualStateWideReport.pdf","All","Rockfishes, unspecified",1166996
2016,"AnnualStateWideReport.pdf","All","Salmon, king (Chinook)",19238
2016,"AnnualStateWideReport.pdf","All","Salmon, unspecified",49
2016,"AnnualStateWideReport.pdf","All","Sanddab",112318
2016,"AnnualStateWideReport.pdf","All","Scorpionfish, California",75474
2016,"AnnualStateWideReport.pdf","All","Seabass, white",1952
2016,"AnnualStateWideReport.pdf","All","Shark, blue",17
2016,"AnnualStateWideReport.pdf","All","Shark, bonito (mako)",78
2016,"AnnualStateWideReport.pdf","All","Shark, leopard",1617
2016,"AnnualStateWideReport.pdf","All","Shark, unspecified",261
2016,"AnnualStateWideReport.pdf","All","Sheephead, California",25415
2016,"AnnualStateWideReport.pdf","All","Sturgeon, unspecified",7
2016,"AnnualStateWideReport.pdf","All","Tuna, albacore",55
2016,"AnnualStateWideReport.pdf","All","Tuna, bluefin",9335
2016,"AnnualStateWideReport.pdf","All","Tuna, skipjack",381
2016,"AnnualStateWideReport.pdf","All","Tuna, yellowfin",70449
2016,"AnnualStateWideReport.pdf","All","Wahoo",12303
2016,"AnnualStateWideReport.pdf","All","Whitefish, ocean",119768
2016,"AnnualStateWideReport.pdf","All","Yellowtail",145982
2016,"AnnualStateWideReport.pdf","Mexico","Barracuda, California",721
2016,"AnnualStateWideReport.pdf","Mexico","Bass, barred sand",212
2016,"AnnualStateWideReport.pdf","Mexico","Bass, giant (black) sea",1
2016,"AnnualStateWideReport.pdf","Mexico","Bass, kelp (calico)",931
2016,"AnnualStateWideReport.pdf","Mexico","Bass, striped",0
2016,"AnnualStateWideReport.pdf","Mexico","Bonito, Pacific",2330
2016,"AnnualStateWideReport.pdf","Mexico","Cabezon",2
2016,"AnnualStateWideReport.pdf","Mexico","Croaker, unspecified",30
2016,"AnnualStateWideReport.pdf","Mexico","Croaker, white",11
2016,"AnnualStateWideReport.pdf","Mexico","Dolphinfish",3443
2016,"AnnualStateWideReport.pdf","Mexico","Fishes, unspecified",1521
2016,"AnnualStateWideReport.pdf","Mexico","Flatfishes, unspecified",11
2016,"AnnualStateWideReport.pdf","Mexico","Greenling, kelp",0
2016,"AnnualStateWideReport.pdf","Mexico","Halfmoon",17
2016,"AnnualStateWideReport.pdf","Mexico","Halibut, California",39
2016,"AnnualStateWideReport.pdf","Mexico","Invertebrates, unspecified",0
2016,"AnnualStateWideReport.pdf","Mexico","Lingcod",680
2016,"AnnualStateWideReport.pdf","Mexico","Mackerel, jack",0
2016,"AnnualStateWideReport.pdf","Mexico","Mackerel, Pacific",0
2016,"AnnualStateWideReport.pdf","Mexico","Marlin, striped",4
2016,"AnnualStateWideReport.pdf","Mexico","Rockfish, blue",57
2016,"AnnualStateWideReport.pdf","Mexico","Rockfish, gopher",64
2016,"AnnualStateWideReport.pdf","Mexico","Rockfishes, unspecified",13047
2016,"AnnualStateWideReport.pdf","Mexico","Salmon, king (Chinook)",0
2016,"AnnualStateWideReport.pdf","Mexico","Salmon, unspecified",0
2016,"AnnualStateWideReport.pdf","Mexico","Sanddab",3
2016,"AnnualStateWideReport.pdf","Mexico","Scorpionfish, California",683
2016,"AnnualStateWideReport.pdf","Mexico","Seabass, white",136
2016,"AnnualStateWideReport.pdf","Mexico","Shark, blue",16
2016,"AnnualStateWideReport.pdf","Mexico","Shark, bonito (mako)",4
2016,"AnnualStateWideReport.pdf","Mexico","Shark, leopard",0
2016,"AnnualStateWideReport.pdf","Mexico","Shark, unspecified",1
2016,"AnnualStateWideReport.pdf","Mexico","Sheephead, California",241
2016,"AnnualStateWideReport.pdf","Mexico","Sturgeon, unspecified",0
2016,"AnnualStateWideReport.pdf","Mexico","Tuna, albacore",1
2016,"AnnualStateWideReport.pdf","Mexico","Tuna, bluefin",1123
2016,"AnnualStateWideReport.pdf","Mexico","Tuna, skipjack",267
2016,"AnnualStateWideReport.pdf","Mexico","Tuna, yellowfin",50612
2016,"AnnualStateWideReport.pdf","Mexico","Wahoo",12303
2016,"AnnualStateWideReport.pdf","Mexico","Whitefish, ocean",1616
2016,"AnnualStateWideReport.pdf","Mexico","Yellowtail",67324
2017,"AnnualStateWideReport.pdf","All","Barracuda, California",17530
2017,"AnnualStateWideReport.pdf","All","Bass, barred sand",22164
2017,"AnnualStateWideReport.pdf","All","Bass, giant (black) sea",4
2017,"AnnualStateWideReport.pdf","All","Bass, kelp (calico)",77968
2017,"AnnualStateWideReport.pdf","All","Bass, striped",8730
2017,"AnnualStateWideReport.pdf","All","Bonito, Pacific",78781
2017,"AnnualStateWideReport.pdf","All","Cabezon",2102
2017,"AnnualStateWideReport.pdf","All","Croaker, unspecified",261
2017,"AnnualStateWideReport.pdf","All","Croaker, white",221
2017,"AnnualStateWideReport.pdf","All","Dolphinfish",15039
2017,"AnnualStateWideReport.pdf","All","Fishes, unspecified",13848
2017,"AnnualStateWideReport.pdf","All","Flatfishes, unspecified",2780
2017,"AnnualStateWideReport.pdf","All","Greenling, kelp",2275
2017,"AnnualStateWideReport.pdf","All","Halfmoon",13286
2017,"AnnualStateWideReport.pdf","All","Halibut, California",9432
2017,"AnnualStateWideReport.pdf","All","Invertebrates, unspecified",107757
2017,"AnnualStateWideReport.pdf","All","Lingcod",83223
2017,"AnnualStateWideReport.pdf","All","Mackerel, jack",1053
2017,"AnnualStateWideReport.pdf","All","Mackerel, Pacific",15599
2017,"AnnualStateWideReport.pdf","All","Marlin, striped",10
2017,"AnnualStateWideReport.pdf","All","Rockfish, blue",224797
2017,"AnnualStateWideReport.pdf","All","Rockfish, gopher",26947
2017,"AnnualStateWideReport.pdf","All","Rockfishes, unspecified",1254603
2017,"AnnualStateWideReport.pdf","All","Salmon, king (Chinook)",32035
2017,"AnnualStateWideReport.pdf","All","Salmon, unspecified",44
2017,"AnnualStateWideReport.pdf","All","Sanddab",91241
2017,"AnnualStateWideReport.pdf","All","Scorpionfish, California",94192
2017,"AnnualStateWideReport.pdf","All","Seabass, white",3454
2017,"AnnualStateWideReport.pdf","All","Shark, blue",91
2017,"AnnualStateWideReport.pdf","All","Shark, bonito (mako)",107
2017,"AnnualStateWideReport.pdf","All","Shark, leopard",809
2017,"AnnualStateWideReport.pdf","All","Shark, unspecified",258
2017,"AnnualStateWideReport.pdf","All","Sheephead, California",25822
2017,"AnnualStateWideReport.pdf","All","Sturgeon, unspecified",14
2017,"AnnualStateWideReport.pdf","All","Tuna, albacore",1070
2017,"AnnualStateWideReport.pdf","All","Tuna, bluefin",14232
2017,"AnnualStateWideReport.pdf","All","Tuna, skipjack",4865
2017,"AnnualStateWideReport.pdf","All","Tuna, yellowfin",76024
2017,"AnnualStateWideReport.pdf","All","Wahoo",4465
2017,"AnnualStateWideReport.pdf","All","Whitefish, ocean",234095
2017,"AnnualStateWideReport.pdf","All","Yellowtail",144365
2017,"AnnualStateWideReport.pdf","Mexico","Barracuda, California",484
2017,"AnnualStateWideReport.pdf","Mexico","Bass, barred sand",72
2017,"AnnualStateWideReport.pdf","Mexico","Bass, giant (black) sea",2
2017,"AnnualStateWideReport.pdf","Mexico","Bass, kelp (calico)",1812
2017,"AnnualStateWideReport.pdf","Mexico","Bass, striped",0
2017,"AnnualStateWideReport.pdf","Mexico","Bonito, Pacific",5506
2017,"AnnualStateWideReport.pdf","Mexico","Cabezon",0
2017,"AnnualStateWideReport.pdf","Mexico","Croaker, unspecified",0
2017,"AnnualStateWideReport.pdf","Mexico","Croaker, white",0
2017,"AnnualStateWideReport.pdf","Mexico","Dolphinfish",12600
2017,"AnnualStateWideReport.pdf","Mexico","Fishes, unspecified",1247
2017,"AnnualStateWideReport.pdf","Mexico","Flatfishes, unspecified",7
2017,"AnnualStateWideReport.pdf","Mexico","Greenling, kelp",0
2017,"AnnualStateWideReport.pdf","Mexico","Halfmoon",0
2017,"AnnualStateWideReport.pdf","Mexico","Halibut, California",15
2017,"AnnualStateWideReport.pdf","Mexico","Invertebrates, unspecified",0
2017,"AnnualStateWideReport.pdf","Mexico","Lingcod",596
2017,"AnnualStateWideReport.pdf","Mexico","Mackerel, jack",0
2017,"AnnualStateWideReport.pdf","Mexico","Mackerel, Pacific",23
2017,"AnnualStateWideReport.pdf","Mexico","Marlin, striped",3
2017,"AnnualStateWideReport.pdf","Mexico","Rockfish, blue",28
2017,"AnnualStateWideReport.pdf","Mexico","Rockfish, gopher",43
2017,"AnnualStateWideReport.pdf","Mexico","Rockfishes, unspecified",10752
2017,"AnnualStateWideReport.pdf","Mexico","Salmon, king (Chinook)",0
2017,"AnnualStateWideReport.pdf","Mexico","Salmon, unspecified",0
2017,"AnnualStateWideReport.pdf","Mexico","Sanddab",1
2017,"AnnualStateWideReport.pdf","Mexico","Scorpionfish, California",231
2017,"AnnualStateWideReport.pdf","Mexico","Seabass, white",30
2017,"AnnualStateWideReport.pdf","Mexico","Shark, blue",0
2017,"AnnualStateWideReport.pdf","Mexico","Shark, bonito (mako)",4
2017,"AnnualStateWideReport.pdf","Mexico","Shark, leopard",0
2017,"AnnualStateWideReport.pdf","Mexico","Shark, unspecified",0
2017,"AnnualStateWideReport.pdf","Mexico","Sheephead, California",351
2017,"AnnualStateWideReport.pdf","Mexico","Sturgeon, unspecified",0
2017,"AnnualStateWideReport.pdf","Mexico","Tuna, albacore",0
2017,"AnnualStateWideReport.pdf","Mexico","Tuna, bluefin",3713
2017,"AnnualStateWideReport.pdf","Mexico","Tuna, skipjack",2969
2017,"AnnualStateWideReport.pdf","Mexico","Tuna, yellowfin",63603
2017,"AnnualStateWideReport.pdf","Mexico","Wahoo",4462
2017,"AnnualStateWideReport.pdf","Mexico","Whitefish, ocean",1063
2017,"AnnualStateWideReport.pdf","Mexico","Yellowtail",81722
2018,"AnnualStateWideReport_07192019.pdf","All","Barracuda, California",16217
2018,"AnnualStateWideReport_07192019.pdf","All","Bass, barred sand",25201
2018,"AnnualStateWideReport_07192019.pdf","All","Bass, giant (black) sea",0
2018,"AnnualStateWideReport_07192019.pdf","All","Bass, kelp (calico)",106031
2018,"AnnualStateWideReport_07192019.pdf","All","Bass, striped",15375
2018,"AnnualStateWideReport_07192019.pdf","All","Bonito, Pacific",84315
2018,"AnnualStateWideReport_07192019.pdf","All","Cabezon",2507
2018,"AnnualStateWideReport_07192019.pdf","All","Croaker, unspecified",100
2018,"AnnualStateWideReport_07192019.pdf","All","Croaker, white",373
2018,"AnnualStateWideReport_07192019.pdf","All","Dolphinfish",11964
2018,"AnnualStateWideReport_07192019.pdf","All","Fishes, unspecified",28802
2018,"AnnualStateWideReport_07192019.pdf","All","Flatfishes, unspecified",5952
2018,"AnnualStateWideReport_07192019.pdf","All","Greenling, kelp",2525
2018,"AnnualStateWideReport_07192019.pdf","All","Halfmoon",29814
2018,"AnnualStateWideReport_07192019.pdf","All","Halibut, California",16192
2018,"AnnualStateWideReport_07192019.pdf","All","Invertebrates, unspecified",164182
2018,"AnnualStateWideReport_07192019.pdf","All","Lingcod",59741
2018,"AnnualStateWideReport_07192019.pdf","All","Mackerel, jack",1136
2018,"AnnualStateWideReport_07192019.pdf","All","Mackerel, Pacific",13241
2018,"AnnualStateWideReport_07192019.pdf","All","Marlin, striped",3
2018,"AnnualStateWideReport_07192019.pdf","All","Rockfish, blue",266877
2018,"AnnualStateWideReport_07192019.pdf","All","Rockfish, gopher",24668
2018,"AnnualStateWideReport_07192019.pdf","All","Rockfishes, unspecified",1269530
2018,"AnnualStateWideReport_07192019.pdf","All","Salmon, king (Chinook)",44908
2018,"AnnualStateWideReport_07192019.pdf","All","Salmon, unspecified",748
2018,"AnnualStateWideReport_07192019.pdf","All","Sanddab",142410
2018,"AnnualStateWideReport_07192019.pdf","All","Scorpionfish, California",113984
2018,"AnnualStateWideReport_07192019.pdf","All","Seabass, white",2864
2018,"AnnualStateWideReport_07192019.pdf","All","Shark, blue",1
2018,"AnnualStateWideReport_07192019.pdf","All","Shark, bonito (mako)",137
2018,"AnnualStateWideReport_07192019.pdf","All","Shark, leopard",609
2018,"AnnualStateWideReport_07192019.pdf","All","Shark, unspecified",407
2018,"AnnualStateWideReport_07192019.pdf","All","Sheephead, California",29361
2018,"AnnualStateWideReport_07192019.pdf","All","Sturgeon, unspecified",19
2018,"AnnualStateWideReport_07192019.pdf","All","Tuna, albacore",1353
2018,"AnnualStateWideReport_07192019.pdf","All","Tuna, bluefin",12655
2018,"AnnualStateWideReport_07192019.pdf","All","Tuna, skipjack",50576
2018,"AnnualStateWideReport_07192019.pdf","All","Tuna, yellowfin",104046
2018,"AnnualStateWideReport_07192019.pdf","All","Wahoo",6398
2018,"AnnualStateWideReport_07192019.pdf","All","Whitefish, ocean",391746
2018,"AnnualStateWideReport_07192019.pdf","All","Yellowtail",100602
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Barracuda, California",894
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Bass, barred sand",350
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Bass, giant (black) sea",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Bass, kelp (calico)",5150
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Bass, striped",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Bonito, Pacific",6668
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Cabezon",1
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Croaker, unspecified",21
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Croaker, white",1
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Dolphinfish",8917
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Fishes, unspecified",806
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Flatfishes, unspecified",1
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Greenling, kelp",9
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Halfmoon",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Halibut, California",51
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Invertebrates, unspecified",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Lingcod",518
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Mackerel, jack",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Mackerel, Pacific",68
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Marlin, striped",3
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Rockfish, blue",12
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Rockfish, gopher",23
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Rockfishes, unspecified",16799
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Salmon, king (Chinook)",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Salmon, unspecified",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Sanddab",14
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Scorpionfish, California",244
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Seabass, white",47
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Shark, blue",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Shark, bonito (mako)",7
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Shark, leopard",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Shark, unspecified",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Sheephead, California",666
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Sturgeon, unspecified",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Tuna, albacore",0
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Tuna, bluefin",2867
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Tuna, skipjack",34876
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Tuna, yellowfin",88588
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Wahoo",6397
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Whitefish, ocean",4431
2018,"AnnualStateWideReport_07192019.pdf","Mexico","Yellowtail",63439
2019,"AnnualStatewideReport2019.pdf","All","Barracuda, California",16227
2019,"AnnualStatewideReport2019.pdf","All","Bass, barred sand",25269
2019,"AnnualStatewideReport2019.pdf","All","Bass, giant (black) sea",0
2019,"AnnualStatewideReport2019.pdf","All","Bass, kelp (calico)",106410
2019,"AnnualStatewideReport2019.pdf","All","Bass, striped",15378
2019,"AnnualStatewideReport2019.pdf","All","Bonito, Pacific",86832
2019,"AnnualStatewideReport2019.pdf","All","Cabezon",2509
2019,"AnnualStatewideReport2019.pdf","All","Croaker, unspecified",100
2019,"AnnualStatewideReport2019.pdf","All","Croaker, white",373
2019,"AnnualStatewideReport2019.pdf","All","Dolphinfish",12411
2019,"AnnualStatewideReport2019.pdf","All","Fishes, unspecified",29030
2019,"AnnualStatewideReport2019.pdf","All","Flatfishes, unspecified",5956
2019,"AnnualStatewideReport2019.pdf","All","Greenling, kelp",2527
2019,"AnnualStatewideReport2019.pdf","All","Halfmoon",29995
2019,"AnnualStatewideReport2019.pdf","All","Halibut, California",16193
2019,"AnnualStatewideReport2019.pdf","All","Invertebrates, unspecified",163916
2019,"AnnualStatewideReport2019.pdf","All","Lingcod",59800
2019,"AnnualStatewideReport2019.pdf","All","Mackerel, jack",1136
2019,"AnnualStatewideReport2019.pdf","All","Mackerel, Pacific",13246
2019,"AnnualStatewideReport2019.pdf","All","Marlin, striped",3
2019,"AnnualStatewideReport2019.pdf","All","Rockfish, blue",266887
2019,"AnnualStatewideReport2019.pdf","All","Rockfish, gopher",24672
2019,"AnnualStatewideReport2019.pdf","All","Rockfishes, unspecified",1276650
2019,"AnnualStatewideReport2019.pdf","All","Salmon, king (Chinook)",44926
2019,"AnnualStatewideReport2019.pdf","All","Salmon, unspecified",748
2019,"AnnualStatewideReport2019.pdf","All","Sanddab",142524
2019,"AnnualStatewideReport2019.pdf","All","Scorpionfish, California",114386
2019,"AnnualStatewideReport2019.pdf","All","Seabass, white",2864
2019,"AnnualStatewideReport2019.pdf","All","Shark, blue",1
2019,"AnnualStatewideReport2019.pdf","All","Shark, bonito (mako)",138
2019,"AnnualStatewideReport2019.pdf","All","Shark, leopard",609
2019,"AnnualStatewideReport2019.pdf","All","Shark, unspecified",407
2019,"AnnualStatewideReport2019.pdf","All","Sheephead, California",29494
2019,"AnnualStatewideReport2019.pdf","All","Sturgeon, unspecified",19
2019,"AnnualStatewideReport2019.pdf","All","Tuna, albacore",1353
2019,"AnnualStatewideReport2019.pdf","All","Tuna, bluefin",12750
2019,"AnnualStatewideReport2019.pdf","All","Tuna, skipjack",51407
2019,"AnnualStatewideReport2019.pdf","All","Tuna, yellowfin",106194
2019,"AnnualStatewideReport2019.pdf","All","Wahoo",6398
2019,"AnnualStatewideReport2019.pdf","All","Whitefish, ocean",396773
2019,"AnnualStatewideReport2019.pdf","All","Yellowtail",101245
2019,"AnnualStatewideReport2019.pdf","Mexico","Barracuda, California",894
2019,"AnnualStatewideReport2019.pdf","Mexico","Bass, barred sand",351
2019,"AnnualStatewideReport2019.pdf","Mexico","Bass, giant (black) sea",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Bass, kelp (calico)",5162
2019,"AnnualStatewideReport2019.pdf","Mexico","Bass, striped",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Bonito, Pacific",6723
2019,"AnnualStatewideReport2019.pdf","Mexico","Cabezon",1
2019,"AnnualStatewideReport2019.pdf","Mexico","Croaker, unspecified",21
2019,"AnnualStatewideReport2019.pdf","Mexico","Croaker, white",1
2019,"AnnualStatewideReport2019.pdf","Mexico","Dolphinfish",9259
2019,"AnnualStatewideReport2019.pdf","Mexico","Fishes, unspecified",807
2019,"AnnualStatewideReport2019.pdf","Mexico","Flatfishes, unspecified",1
2019,"AnnualStatewideReport2019.pdf","Mexico","Greenling, kelp",9
2019,"AnnualStatewideReport2019.pdf","Mexico","Halfmoon",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Halibut, California",51
2019,"AnnualStatewideReport2019.pdf","Mexico","Invertebrates, unspecified",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Lingcod",521
2019,"AnnualStatewideReport2019.pdf","Mexico","Mackerel, jack",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Mackerel, Pacific",68
2019,"AnnualStatewideReport2019.pdf","Mexico","Marlin, striped",3
2019,"AnnualStatewideReport2019.pdf","Mexico","Rockfish, blue",12
2019,"AnnualStatewideReport2019.pdf","Mexico","Rockfish, gopher",23
2019,"AnnualStatewideReport2019.pdf","Mexico","Rockfishes, unspecified",16986
2019,"AnnualStatewideReport2019.pdf","Mexico","Salmon, king (Chinook)",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Salmon, unspecified",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Sanddab",15
2019,"AnnualStatewideReport2019.pdf","Mexico","Scorpionfish, California",244
2019,"AnnualStatewideReport2019.pdf","Mexico","Seabass, white",47
2019,"AnnualStatewideReport2019.pdf","Mexico","Shark, blue",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Shark, bonito (mako)",7
2019,"AnnualStatewideReport2019.pdf","Mexico","Shark, leopard",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Shark, unspecified",0
2019,"AnnualStatewideReport2019.pdf","Mexico","Sheephead, California",669
2019,"AnnualStatewideReport2019.pdf","Mexico","Sturgeon, unspecified",0
