"year","filename","area","port","EUREKA","X","X.1","CRESCENT.CITY","TRINIDAD","SHELTER.COVE","SAN.FRANCISCO","PRINCETON.HALF.MOON","BERKELEY","ALAMEDA","ALL.OTHER.PORTS","MONTEREY","MOSS.LANDING","SANTA.CRUZ","VENTURA","SANTA.BARBARA.HARBOR","OXNARD","TERMINAL.ISLAND","SAN.PEDRO","DANA.POINT","NEWPORT.BEACH","LONG.BEACH","REDONDO.BEACH","AVALON","WILMINGTON","BODEGA.BAY","FORT.BRAGG","POINT.ARENA","ALBION","X.2","MORRO.BAY","AVILA.PORT.SAN.LUIS","SAN.SIMEON","SAN.DIEGO","MISSION.BAY","OCEANSIDE"
2017,"Table 21mbPUB.pdf",NA,NA,NA,"231","$462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, spider........................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"110","$423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, kelp....................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"166","$276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sole, unspecified..............................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"41","$212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, widow................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"91","$150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, soupfin...................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"19","$130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, blue.........................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"9","$68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scorpionfish, California...................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"37","$62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turbot..................................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"48","$60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, olive...................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"29","$58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flounder, starry.................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"21","$55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, yellowtail..........................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"6","$49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kelpfishes...........................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"15","$35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sole, rock............................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"9","$32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfperch, shiner..............................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"15","$30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croaker, white....................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"17","$29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, unspecified...........................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"8","$28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prickleback, monkeyface (eel)......................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"13","$22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sole, fantail........................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"5","$18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, flag.....................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"4","$14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, rosy...................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"4","$11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfperch, unspecified....................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"3","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfperch, silver...............................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"20","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, leopard...................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"13","$0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, yelloweye.........................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"778,121","$2,249,376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAN SIMEON",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"40,153","$20,077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Squid, market.....................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"350","$4,691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prawn, spot........................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"975","$2,438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prawn, ridgeback..............................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"53","$581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, grass.................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"56","$531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, black-and-yellow...........................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"73","$438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"41","$233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabezon..............................................................................",NA,NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"62","$123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"42","$25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croaker, white....................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"6","$12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, black..................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"5","$9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenling, kelp..................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"2","$7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, kelp....................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"41,817","$29,165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALL OTHER PORTS",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"446","$8,667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"154","$277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Whelk, Kellet's...................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"240","$220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, blackgill............................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"72","$44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sablefish.............................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"29","$44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, yellow rock..............................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"16","$16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, spider........................................................................",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"957","$9,268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA
2017,"Table 21mbPUB.pdf",NA,NA,NA,"4,873,325","$8,830,375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morro Bay Area Totals",NA,NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"46,233","$846,947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobster, California spiny.................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"47,239","$643,092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prawn, spot........................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"95,369","$451,408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swordfish............................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"57,168","$172,116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuna, bigeye......................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"24,980","$125,744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"59,615","$82,074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opah....................................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"9,781","$75,243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sablefish.............................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"50,320","$63,954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, yellow rock..............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"9,959","$51,702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheephead, California.....................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"11,243","$49,574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seabass, white.................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"4,304","$43,120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea urchin, purple............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"6,375","$37,826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, box.............................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"6,192","$26,646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuna, bluefin......................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"24,206","$21,956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Whelk, Kellet's...................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"8,832","$18,731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuna, yellowfin..................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"17,212","$18,206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, thresher..................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"5,311","$16,216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea urchin, red..................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"5,393","$13,644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yellowtail............................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"9,937","$11,034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, spider........................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"5,430","$9,577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, red rock....................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,712","$8,760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, Mexican............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"5,822","$8,174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, shortfin mako........................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"2,768","$7,296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wahoo.................................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"6,780","$7,228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuna, skipjack...................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,519","$6,935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, vermilion...........................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,124","$6,561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sanddab..............................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,262","$6,132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, group shelf......................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"4,456","$5,755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, brown rock...............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,491","$5,222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, unspecified.....................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,715","$4,840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, blackgill............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"2,850","$4,730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, rock unspecified....................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"481","$4,726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crab, king............................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,849","$4,687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pomfret................................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,381","$3,957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, Pacific..............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,752","$3,760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dolphin (fish).....................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,439","$3,001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Whitefish, ocean...............................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,367","$2,920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, bigeye thresher....................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"530","$2,767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, pink....................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"476","$2,691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Octopus, unspecified......................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,871","$1,871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Escolar................................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"1,083","$1,582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, Pacific angel.........................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"337","$1,450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bass, giant sea.................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"383","$1,228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, bocaccio..........................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"4,482","$1,210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuna, albacore..................................................................",NA,NA
2017,"Table 21sdPUB (1).pdf",NA,NA,NA,"906","$1,140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shark, soupfin...................................................................",NA,NA
