"year","filename","port","category","species","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
2005,"60.pdf","Brookings","Fish:","Rockfish, black","745","2128","1940","4569","3424","4150","2972","2668","2848","507","658","560","27169"
2005,"60.pdf","Brookings","Fish:","Rockfish, blue","16","20","16","7","61","60","148","93","22","0","317","0","760"
2005,"60.pdf","Brookings","Fish:","Rockfish, canary","0","0","0","0","0","0","0","9","0","0","0","0","9"
2005,"60.pdf","Brookings","Fish:","Rockfish, darkblotched","46","365","114","0","171","42","18","239","12","0","172","0","1179"
2005,"60.pdf","Brookings","Fish:","Rockfish, vermillion","19","41","8","12","0","10","54","8","12","0","12","23","199"
2005,"60.pdf","Brookings","Fish:","Rockfish, yelloweye","0","0","0","0","0","0","0","127","0","0","0","0","127"
2005,"60.pdf","Brookings","Fish:","Rockfish, nearshore","185","276","347","571","1701","2975","3347","2766","2482","183","605","269","15707"
2005,"60.pdf","Brookings","Fish:","Rockfish, slope","196","562","51","113","0","33","25","182","156","407","189","0","1914"
2005,"60.pdf","Brookings","Fish:","Thornyhead, longspine","0","8238","5435","0","894","7212","622","1363","1569","6219","915","3249","35716"
2005,"60.pdf","Brookings","Fish:","Thornyhead, shortspine","64","3516","2143","658","2111","4747","241","3093","2111","8621","2779","4942","35026"
2005,"60.pdf","Brookings","Fish:","Sablefish","4675","31843","29657","9209","22747","44854","9157","55676","16126","127904","24488","24336","400672"
2005,"60.pdf","Brookings","Fish:","Salmon, Chinook","0","0","15422","1027","42866","21036","2530","0","59423","52591","7093","0","201988"
2005,"60.pdf","Brookings","Fish:","Sanddab, Pacific","0","0","0","0","0","0","8","27","35","0","0","0","70"
2005,"60.pdf","Brookings","Fish:","Sculpin, buffalo","0","0","0","0","0","0","0","0","0","0","0","3","3"
2005,"60.pdf","Brookings","Fish:","Skates and rays","0","53","115","170","0","246","0","552","575","323","0","0","2034"
2005,"60.pdf","Brookings","Fish:","Sole, curlfin (turbot)","0","0","0","0","0","0","0","5","26","0","0","0","31"
2005,"60.pdf","Brookings","Fish:","Sole, dover","260","81284","64310","15899","14863","24536","5958","26512","19564","31215","18407","14879","317687"
2005,"60.pdf","Brookings","Fish:","Sole, english","1688","4563","1281","53","45","0","1534","662","137","16","0","0","9979"
2005,"60.pdf","Brookings","Fish:","Sole, petrale","11895","27153","19888","113","0","0","3107","434","655","534","771","0","64550"
2005,"60.pdf","Brookings","Fish:","Sole, rex","1124","8977","5445","1098","5060","3160","746","3055","2054","4524","4150","2336","41729"
2005,"60.pdf","Brookings","Fish:","Sole, sand","0","0","0","0","0","0","0","0","20","0","0","0","20"
2005,"60.pdf","Brookings","Fish:","Surfperch, unspecified","0","0","0","0","0","0","0","0","0","0","0","3","3"
2005,"60.pdf","Brookings","Fish:","Tuna, albacore","0","0","0","0","0","1609","4640","15592","14428","14019","0","0","50288"
2005,"60.pdf","Brookings","Fish:","Wolfeel","0","0","0","0","0","0","0","0","0","0","22","0","22"
2005,"60.pdf","Brookings","Crustaceans:","Crab, Dungeness (ocean)","1022371","347276","127292","140834","74847","34456","11942","4222","0","0","0","0","1763240"
2005,"60.pdf","Brookings","Crustaceans:","Shrimp, pink","0","0","0","174894","159943","8913","4363","0","0","0","0","0","348113"
2005,"60.pdf","Brookings","Mollusks:","Abalone, flat","0","0","3312","5114","1248","0","0","0","0","0","0","0","9674"
2005,"60.pdf","Brookings","Mollusks:","Octopus","0","17","0","0","0","0","10","0","0","0","0","0","27"
2005,"60.pdf","Brookings","Mollusks:","Total","1043767","520771","281425","361342","335998","166464","59740","127270","129398","248740","63891","55627","3394433"
2006,"44.pdf","Columbia River","Fish:","Flounder, starry","0","0","0","0","8","0","9","6","0","0","0","0","23"
2006,"44.pdf","Columbia River","Fish:","Salmon, Chinook","104","5991","71342","89538","337443","110420","89622","285474","212506","67976","0","0","1270416"
2006,"44.pdf","Columbia River","Fish:","Salmon, chum","0","0","0","0","0","0","0","0","0","9","0","0","9"
2006,"44.pdf","Columbia River","Fish:","Salmon, coho","0","0","0","0","0","0","0","22119","480467","124405","0","0","626991"
2006,"44.pdf","Columbia River","Fish:","Shad, american","0","0","0","0","7076","5503","0","0","0","0","0","0","12579"
2006,"44.pdf","Columbia River","Fish:","Smelt (eulachon)","11418","3631","10","0","0","0","0","0","0","0","0","4887","19946"
2006,"44.pdf","Columbia River","Fish:","Sturgeon, green","0","19","0","0","126","0","0","0","0","0","0","0","145"
2006,"44.pdf","Columbia River","Fish:","Sturgeon, white","7328","10713","2519","1096","77612","14474","20937","76291","51979","68298","0","0","331247"
2006,"44.pdf","Columbia River","Fish:","Total","18850","20354","73871","90634","422265","130397","110568","383890","744952","260688","0","4887","2261356"
2006,"44.pdf","Columbia River","Fish:","Above bonneville dam","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2006,"44.pdf","Columbia River","Fish:","Carp","0","0","34","0","0","0","0","0","0","0","0","0","34"
2006,"44.pdf","Columbia River","Fish:","Salmon, Chinook","0","0","0","0","0","411","0","7996","281494","29002","0","0","318903"
2006,"44.pdf","Columbia River","Fish:","Salmon, coho","0","0","0","0","0","0","0","164","9800","4485","0","0","14449"
2006,"44.pdf","Columbia River","Fish:","Steelhead","0","509","0","0","0","0","0","113","10772","3200","0","0","14594"
2006,"44.pdf","Columbia River","Fish:","Sturgeon, white","0","9383","15507","0","0","0","0","0","0","0","0","0","24890"
2006,"44.pdf","Columbia River","Fish:","Walleye","0","1262","1060","0","0","0","0","0","0","0","0","0","2322"
2006,"44.pdf","Columbia River","Fish:","Total","0","11154","16601","0","0","411","0","8473","302066","36687","0","0","375192"
2006,"44.pdf","Columbia River","Fish:","Total","18850","31508","90472","90634","422265","130808","110568","392163","1047018","297375","0","4887","2636548"
2006,"45.pdf","Astoria","Fish:","Anchovy, northern","0","0","0","0","0","0","0","0","14","9","0","0","23"
2006,"45.pdf","Astoria","Fish:","Cabezon","0","0","0","0","0","0","0","30","0","0","0","0","30"
2006,"45.pdf","Astoria","Fish:","Cod, Pacific","148","55","372","8749","23308","66660","17013","57206","19439","805","4","10","193769"
2006,"45.pdf","Astoria","Fish:","Flounder, arrowtooth","9831","13368","11287","19399","18291","20871","52539","24165","22256","20824","6054","28699","247584"
2006,"45.pdf","Astoria","Fish:","Flounder, starry","3","2","0","306","1087","13455","22926","2958","564","657","26","10","41994"
2006,"45.pdf","Astoria","Fish:","Grenadier","0","0","0","27","0","0","0","5","0","0","0","0","32"
2006,"45.pdf","Astoria","Fish:","Hagfish, unspecified","0","0","0","0","0","0","40590","0","19800","19800","19800","0","99990"
2006,"45.pdf","Astoria","Fish:","Halibut, Pacific","0","0","0","0","0","80977","89342","0","0","0","0","0","170319"
2006,"45.pdf","Astoria","Fish:","Lingcod","1408","1816","1958","4502","7356","9401","15493","4716","14207","4420","172","4444","69893"
2006,"45.pdf","Astoria","Fish:","Mackerel, jack","0","0","0","0","0","0","0","0","26","66","0","0","92"
2006,"45.pdf","Astoria","Fish:","Mackerel, Pacific","0","0","0","0","0","0","328","14284","25625","12822","0","0","53059"
2006,"45.pdf","Astoria","Fish:","Pacific ocean perch","2346","3747","4186","4663","4363","4779","1487","974","592","4917","1117","5393","38564"
2006,"45.pdf","Astoria","Fish:","Rockfish, black","36","5","0","172","19","443","449","344","144","810","0","6","2428"
2006,"45.pdf","Astoria","Fish:","Rockfish, canary","10","28","0","56","35","429","357","5507","149","106","8","0","6685"
2006,"45.pdf","Astoria","Fish:","Rockfish, darkblotched","2721","4584","3895","5553","1594","1177","1045","536","205","365","928","841","23444"
2006,"45.pdf","Astoria","Fish:","Rockfish, widow","6","2","61","190","2","1146","1995","17","152","1496","2","97","5166"
2006,"45.pdf","Astoria","Fish:","Rockfish, yelloweye","0","0","0","0","0","7","46","74","84","19","0","0","230"
2006,"45.pdf","Astoria","Fish:","Rockfish, yellowtail","252","377","49","1597","2183","23116","25775","3610","1658","3408","7","3","62035"
2006,"45.pdf","Astoria","Fish:","Rockfish, nearshore","0","0","0","2","0","51","24","177","352","0","0","0","606"
2006,"45.pdf","Astoria","Fish:","Rockfish, shelf","2","43","6","248","265","313","1048","1554","1046","564","62","80","5231"
2006,"45.pdf","Astoria","Fish:","Rockfish, slope","3016","3115","4024","5300","10133","7025","1458","1285","2935","2029","2059","2788","45167"
2006,"45.pdf","Astoria","Fish:","Thornyhead, longspine","560","1341","1294","11738","4016","2119","734","2133","408","6904","344","2481","34072"
2006,"45.pdf","Astoria","Fish:","Thornyhead, shortspine","7746","13026","10175","31737","25478","10733","6913","8799","6522","12710","6297","24270","164406"
2006,"45.pdf","Astoria","Fish:","Sablefish","61968","99677","109745","246234","188352","140014","246639","573749","409034","427144","83350","253297","2839203"
2006,"45.pdf","Astoria","Fish:","Salmon, Chinook","0","0","0","0","522673","104181","284","1986","2665","0","0","0","631789"
2006,"45.pdf","Astoria","Fish:","Salmon, coho","0","0","0","0","0","0","14","6992","4934","0","0","0","11940"
2006,"45.pdf","Astoria","Fish:","Sanddab, Pacific","144","626","293","2258","15144","36999","47136","58759","47528","62237","220","1366","272710"
2006,"45.pdf","Astoria","Fish:","Sardine, Pacific","0","0","0","0","0","13595","462227","1426445","1349095","537911","0","0","3789273"
2006,"45.pdf","Astoria","Fish:","Shark, soupfin","0","0","0","0","0","9","0","0","0","0","0","0","9"
2006,"45.pdf","Astoria","Fish:","Shark, thresher","0","0","0","0","0","0","676","0","16","0","0","0","692"
2006,"45.pdf","Astoria","Fish:","Skates and rays","2001","5558","3850","7270","13455","17472","11507","13460","6650","10726","1538","4654","98141"
2006,"45.pdf","Astoria","Fish:","Sole, curlfin (turbot)","0","0","0","10","5","10","0","0","0","0","0","0","25"
2006,"45.pdf","Astoria","Fish:","Sole, dover","53113","100365","150190","225312","145635","97670","146441","136059","172522","93983","46190","116982","1484462"
2006,"45.pdf","Astoria","Fish:","Sole, english","3438","6854","2465","3583","17405","16629","34673","60038","49750","43558","920","7043","246356"
2006,"45.pdf","Astoria","Fish:","Sole, flathead","0","172","437","1699","3102","1584","1585","2149","2830","1007","5","0","14570"
2006,"45.pdf","Astoria","Fish:","Sole, petrale","217849","282133","71256","43881","178555","175587","200371","169355","205381","146190","25011","253782","1969351"
2006,"45.pdf","Astoria","Fish:","Sole, rex","3722","5536","2410","7098","14404","21014","31026","33249","25392","23904","1453","6370","175578"
2006,"45.pdf","Astoria","Fish:","Sole, rock","3","4","4","3","18","71","246","727","788","33","5","2","1904"
2006,"45.pdf","Astoria","Fish:","Sole, sand","5","3","0","987","4781","4120","3524","14642","7373","5833","352","229","41849"
2006,"45.pdf","Astoria","Fish:","Sturgeon, green","12","0","0","13","0","27","27","27","68","36","17","0","227"
2006,"45.pdf","Astoria","Fish:","Tuna, albacore","0","0","0","0","0","0","612411","874954","986719","1415880","0","0","3889964"
2006,"45.pdf","Astoria","Fish:","Whiting, Pacific (hake)","0","0","0","0","0","936343","2314770","194453","0","0","0","0","3445566"
2006,"45.pdf","Astoria","Fish:","Wolfeel","0","0","0","0","0","29","29","181","145","12","0","0","396"
2006,"45.pdf","Astoria","Fish:","Wrymouth, giant","0","0","0","0","23","20","42","69","130","54","0","0","338"
2006,"45.pdf","Astoria","Crustaceans:","Crab, Dungeness (ocean)","3410035","3363612","1484454","539896","175323","73257","22346","12093","0","0","0","2269038","11350054"
2006,"45.pdf","Astoria","Crustaceans:","Shrimp, pink","0","0","0","155180","204055","215968","149630","125938","98675","81493","0","0","1030939"
2006,"45.pdf","Astoria","Mollusks:","Clam, razor","0","0","0","0","0","0","0","0","0","0","0","85","85"
2006,"45.pdf","Astoria","Mollusks:","Octopus","0","29","0","147","434","792","404","42","28","15","0","39","1930"
2006,"45.pdf","Astoria","Mollusks:","Squid, market","0","0","0","0","0","0","0","0","0","0","62","107","169"
2006,"45.pdf","Astoria","Mollusks:","Total","3780375","3906078","1862411","1327810","1581494","2098093","4565570","3833741","3485901","2942747","196003","2982116","32562339"
2006,"45A.pdf","Gearhart-Seaside","Fish:","Lingcod","0","0","0","0","0","0","0","250","8","0","0","0","258"
2006,"45A.pdf","Gearhart-Seaside","Fish:","Rockfish, black","0","0","0","0","0","0","0","0","91","0","0","0","91"
2006,"45A.pdf","Gearhart-Seaside","Fish:","Salmon, Chinook","0","0","0","0","905","340","0","45","1186","0","0","0","2476"
2006,"45A.pdf","Gearhart-Seaside","Fish:","Salmon, coho","0","0","0","0","0","0","130","135","1685","0","0","0","1950"
2006,"45A.pdf","Gearhart-Seaside","Fish:","Tuna, albacore","0","0","0","0","0","0","701","4529","1144","0","0","0","6374"
2006,"45A.pdf","Gearhart-Seaside","Crustaceans:","Crab, Dungeness (ocean)","0","0","0","0","0","0","2324","0","0","0","0","0","2324"
2006,"45A.pdf","Gearhart-Seaside","Mollusks:","Clam, razor","836","6811","15696","20388","22900","12584","5483","0","0","520","270","857","86345"
2006,"45A.pdf","Gearhart-Seaside","Mollusks:","Total","836","6811","15696","20388","23805","12924","8638","4959","4114","520","270","857","99818"
2006,"45B.pdf","Cannon Beach","Fish:","Rockfish, yellowtail","0","0","0","0","34","0","0","0","0","0","0","0","34"
2006,"45B.pdf","Cannon Beach","Fish:","Salmon, Chinook","0","0","0","0","1883","0","0","624","652","0","0","0","3159"
2006,"45B.pdf","Cannon Beach","Fish:","Salmon, coho","0","0","0","0","0","0","0","7701","2294","0","0","0","9995"
2006,"45B.pdf","Cannon Beach","Fish:","Tuna, albacore","0","0","0","0","0","0","0","1056","0","0","0","0","1056"
2006,"45B.pdf","Cannon Beach","Mollusks:","Clam, razor","0","0","0","0","0","0","62","0","1212","3512","0","0","4786"
2006,"45B.pdf","Cannon Beach","Mollusks:","Total","0","0","0","0","1917","0","62","9381","4158","3512","0","0","19030"
2006,"46.pdf","Nehalem Bay","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","1205","225","0","0","1430"
2006,"46.pdf","Nehalem Bay","Crustaceans:","Crab, Dungeness (ocean)","0","0","0","0","46","381","1395","0","0","0","0","0","1822"
2006,"46.pdf","Nehalem Bay","Crustaceans:","Shrimp, ghost","0","0","0","0","1020","0","0","0","0","0","0","0","1020"
2006,"46.pdf","Nehalem Bay","Mollusks:","Clam, littleneck","0","0","0","0","0","0","0","0","1034","0","0","0","1034"
2006,"46.pdf","Nehalem Bay","Mollusks:","Total","0","0","0","0","1066","381","1395","0","2239","225","0","0","5306"
2006,"47.pdf","Garibaldi","Fish:","Cabezon","0","6","0","16","4530","3858","2961","4828","4405","3942","0","0","24546"
2006,"47.pdf","Garibaldi","Fish:","Cod, Pacific","0","0","0","35","9","9","1","0","0","0","0","0","54"
2006,"47.pdf","Garibaldi","Fish:","Flounder, arrowtooth","0","0","0","0","55","0","0","0","0","0","0","0","55"
2006,"47.pdf","Garibaldi","Fish:","Flounder, starry","0","0","0","0","0","101","117","43","0","91","0","0","352"
2006,"47.pdf","Garibaldi","Fish:","Greenling, unspecified","0","0","2","9","87","152","151","309","374","291","0","0","1375"
2006,"47.pdf","Garibaldi","Fish:","Hagfish, unspecified","123","186","502","2373","535","5456","0","0","0","0","0","0","9175"
2006,"47.pdf","Garibaldi","Fish:","Halibut, Pacific","0","0","0","0","0","2022","683","0","198","52","0","0","2955"
2006,"47.pdf","Garibaldi","Fish:","Lingcod","0","0","0","268","2899","2133","2279","1894","1725","1427","0","0","12625"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, black","132","323","761","2898","5843","6053","6249","8941","9677","4190","375","300","45742"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, blue","57","71","170","64","0","10","27","136","915","199","0","0","1649"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, tiger","0","0","0","0","0","0","12","0","5","6","0","0","23"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, vermillion","0","0","0","0","0","17","10","16","0","24","0","0","67"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, widow","0","0","0","0","0","0","0","0","6","0","0","0","6"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, yellowtail","40","8","92","376","917","644","522","654","569","615","0","0","4437"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, nearshore","0","0","0","3","149","58","128","92","181","93","0","0","704"
2006,"47.pdf","Garibaldi","Fish:","Rockfish, shelf","0","0","0","0","2","0","0","0","0","3","0","0","5"
