"year","filename","port","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","","value","",NA,"30","6","","","","","","","","2","38"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","Salmon, chinook","landings","",NA,"","508","477","105","213","588","843","1,427","","","4,161"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","","value","","","","3,508","3,547","728","1,087","2,802","4,322","8,003","","","23,997"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","Tuna, albacore","landings","","","","","","","","10,664","307","","","","10,971"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","","value","","","","","","","","14,236","491","","","","14,727"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","Wolf-eel","landings","","","","","","9","","","","","","","9"
"2013","1_YR_LBS_$$_BY_PORT.pdf","36-BANDON","","value","","","","","","36","","","","","","","36"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Total","landings","671,555","121,358","168,646","144,278","89,080","66,452","41,925","138,454","125,384","118,700","105,819","549,952","2,341,603"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","1,556,523","246,249","292,921","228,339","272,981","193,935","120,821","265,498","286,916","272,822","235,327","1,261,665","5,233,997"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Cabezon","landings","1,569","1,092","3,836","1,658","4,449","1,015","901","2,874","2,747","2,660","1,997","823","25,621"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","5,819","3,983","13,581","5,227","14,182","3,386","3,217","8,903","8,563","8,353","6,567","2,831","84,612"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Crab, Dungeness, ocean","landings","597,717","72,133","49,152","28,564","26,476","12,347","7,505","2,383","","","793","459,149","1,256,219"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","1,487,231","195,959","147,497","95,005","114,297","49,305","23,115","7,759","","","0","1,166,814","3,286,982"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Flounder, arrowtooth","landings","","2","9","22","44","54","18","231","168","328","18","25","919"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","0","1","3","5","7","2","23","19","33","2","3","98"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Flounder, starry","landings","","","","","","","","","","4","","","4"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","","","","","","2","","","2"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Greenling sp.","landings","1,347","734","4,088","1,978","4,100","1,513","2,002","2,807","2,749","2,289","2,384","1,303","27,294"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","6,538","3,501","19,650","9,349","18,627","6,770","9,056","12,186","12,254","10,618","10,923","6,109","125,581"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Greenling, kelp","landings","","","","","","","","","","","102","","102"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","","","","","","","306","","306"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Hagfish sp","landings","","","","","75","225","133","263","40","","60","","796"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","8","65","93","188","30","","45","","429"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Halibut, Pacific","landings","","","","","","2,356","2,287","","","","","","4,643"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","","10,952","11,031","","","","","","21,983"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Irish Lord, red","landings","3","","","","","","","","","","","","3"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","5","","","","","","","","","","","","5"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Lingcod","landings","","","","","11,355","5,512","3,500","8,264","6,751","9,860","11,221","2","56,465"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","28,501","13,710","8,791","19,958","16,019","25,882","28,278","1","141,140"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Longnose Skate","landings","","8","163","70","429","648","174","682","296","471","264","187","3,392"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","1","38","20","115","170","50","200","86","135","78","56","949"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Octopus","landings","271","128","515","85","18","","","8","34","","47","459","1,565"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","136","64","258","43","18","","","4","17","","24","230","794"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Pacific Ocean perch","landings","","1","","","","9","6","21","13","190","47","","287"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","1","","","","9","7","22","14","200","49","","302"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, black","landings","4,824","3,003","9,952","7,090","15,090","9,447","7,623","7,670","10,331","9,524","6,875","6,236","97,665"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","12,974","7,526","26,088","17,235","34,783","21,507","17,717","15,668","21,836","23,702","16,791","16,607","232,434"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, black&yellow","landings","","","4","","","4","","","","","","","8"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","27","","","27","","","","","","","54"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, blue","landings","87","27","100","71","211","217","178","1,911","1,986","788","255","13","5,844"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","99","39","113","75","227","240","194","2,348","2,133","855","330","14","6,667"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, brown","landings","","","","4","","12","","9","","11","","","36"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","19","","24","","43","","52","","","138"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, canary","landings","","","3","","","","","","","","","","3"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","14","","","","","","","","","","14"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, china","landings","634","305","1,048","311","1,481","803","458","2,401","1,780","1,119","814","254","11,408"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","3,789","1,899","6,312","1,723","7,538","4,069","2,621","12,281","9,116","6,370","3,850","1,727","61,295"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, copper","landings","21","19","157","50","210","82","130","235","139","119","75","13","1,250"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","76","84","564","173","790","280","492","884","486","481","288","51","4,649"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, darkblotched","landings","","3","66","15","236","226","84","553","493","996","638","13","3,323"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","3","71","16","278","262","88","596","544","1,114","670","14","3,656"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, Gopher","landings","8","","2","","14","2","6","10","6","2","6","","56"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","38","","10","","59","10","21","33","6","10","29","","216"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, grass","landings","","","3","","2","","","","6","","4","","15"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","21","","14","","","","42","","28","","105"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, quillback","landings","66","8","204","332","267","193","149","593","432","279","193","19","2,735"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","302","36","853","1,375","984","772","573","2,223","1,562","1,146","698","92","10,616"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, Shelf","landings","","7","3","14","","10","146","5","6","3","1","","195"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","7","3","18","","11","155","5","6","4","1","","210"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, Slope","landings","","672","2,258","180","1,226","880","281","2,228","3,032","912","524","101","12,294"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","806","2,571","223","1,342","887","322","2,401","3,509","1,049","559","106","13,775"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, tiger","landings","21","31","68","44","204","58","49","216","221","177","124","27","1,240"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","89","189","255","152","756","194","220","821","811","700","425","156","4,768"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, vermillion","landings","178","79","556","260","804","234","205","659","589","559","292","81","4,496"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","537","346","976","383","1,096","338","313","961","829","1,114","737","371","8,001"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, widow","landings","","","4","32","3","15","","26","31","2","","","113"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","4","34","3","16","","27","33","2","","","119"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Rockfish, yellowtail","landings","4","1","8","58","31","188","37","100","183","40","3","5","658"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","9","1","8","63","33","200","40","106","197","45","3","5","710"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Sablefish","landings","950","5,456","14,417","9,184","21,269","22,257","12,737","20,325","39,505","28,819","16,255","13,522","204,696"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","3,088","11,528","27,480","18,918","42,289","46,313","27,373","43,691","83,444","61,039","37,402","27,463","430,028"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Salmon eggs","landings","","","","","","","","","","339","462","","801"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","","","","","","1,017","1,386","","2,403"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Salmon, chinook","landings","","","","3,609","1,013","6,019","3,280","16,734","23,068","20,432","17,121","","91,276"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","25,404","6,993","28,813","15,294","81,474","104,797","109,534","102,207","","474,516"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Sculpin, buffalo","landings","","2","","","","","","","","","","","2"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","1","","","","","","","","","","","1"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Sea cucumber","landings","","","1,580","","","1,547","","","","","","","3,127"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","4,740","","","5,415","","","","","","","10,155"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Sea urchin, red","landings","63,820","37,397","80,395","90,346","","","","49,030","25,418","38,645","43,838","66,437","495,326"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","35,758","20,088","41,769","52,637","","","","26,262","13,349","19,323","23,474","38,836","271,496"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Shark, spiny dogfish","landings","","41","22","101","2","275","","25","31","71","1,321","1,216","3,105"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","4","2","10","0","34","","3","3","15","132","122","325"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Skates unsp.","landings","","126","15","","","158","","87","180","","","","566"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","44","5","","","55","","30","63","","","","197"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Sole, Dover","landings","","","3","7","37","74","5","31","49","33","47","29","315"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","1","3","15","29","2","12","20","13","19","12","126"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Sole, petrale","landings","","3","13","","","","22","","1","1","4","15","59"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","5","8","","","","24","","2","2","6","23","70"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Surfperch spp","landings","","","","","1","","","","","","","","1"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","1","","","","","","","","1"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Thornyhead, longspine","landings","35","","","","","","","1,973","4","2","","","2,014"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","35","","","","","","","4,304","2","1","","","4,342"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Thornyhead, shortspine","landings","","80","2","183","17","15","9","21","12","25","29","23","416"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","134","1","221","11","10","10","11","10","11","15","22","456"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Tuna, albacore","landings","","","","","","","","16,036","5,077","","","","21,113"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","","","","22,028","7,108","","","","29,136"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Whiting, Pac. (hake)","landings","","","","","","2","","","","","","","2"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","","","0","","","","","","","0"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","Wolf-eel","landings","","","","10","16","55","","43","6","","5","","135"
"2013","1_YR_LBS_$$_BY_PORT.pdf","38-PORT ORFORD","","value","","","","10","16","55","","43","6","","5","","135"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Total","landings","4,604","2,367","8,844","8,664","36,510","56,675","29,118","20,832","16,796","43,367","5,352","2,476","235,605"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","15,992","7,666","26,719","27,982","67,233","56,056","31,225","56,843","22,759","58,263","12,774","7,900","391,412"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Cabezon","landings","405","214","343","178","967","631","425","946","245","1,010","257","209","5,830"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","1,644","786","1,292","696","3,402","2,166","1,661","3,352","873","3,665","944","692","21,173"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Crab, Dungeness, ocean","landings","300","1,015","1,308","2,537","1,594","846","162","","","","","515","8,277"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","750","2,872","3,924","8,322","6,676","3,062","527","","","","","1,457","27,590"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Greenling sp.","landings","1,339","419","1,864","672","2,315","1,224","738","3,199","816","1,801","677","645","15,709"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","6,407","2,009","8,858","3,212","10,928","5,523","3,397","14,441","3,672","8,185","2,931","2,903","72,466"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Lingcod","landings","","","","","4,325","2,681","954","3,592","706","3,019","1,370","","16,647"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","","","","10,212","5,861","2,281","7,538","1,412","6,373","3,188","","36,865"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, black","landings","2,350","316","5,024","4,166","8,887","4,082","2,322","9,446","2,035","8,261","718","901","48,508"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","5,941","830","11,383","10,040","20,256","9,204","5,420","21,036","4,187","17,669","1,595","1,976","109,537"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, black&yellow","landings","2","","2","","","","2","","","","","","6"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","10","","10","","","","10","","","","","","30"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, blue","landings","19","15","6","21","72","41","61","618","484","275","34","10","1,656"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","38","23","9","32","124","65","78","917","735","399","72","15","2,507"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, china","landings","138","101","178","111","387","318","114","682","148","561","223","123","3,084"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","924","524","1,083","492","2,254","2,016","713","3,973","606","3,434","1,410","753","18,182"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, copper","landings","","50","3","27","76","31","15","95","54","235","70","3","659"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","125","14","50","206","55","73","271","71","782","240","2","1,889"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, Gopher","landings","7","","","","2","2","2","2","2","4","","3","24"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","33","","","","2","2","10","10","2","19","","14","92"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, grass","landings","5","","","","","","","","6","","","","11"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","35","","","","","","","","42","","","","77"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, Olive","landings","","","2","","","","","","","","","","2"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","","5","","","","","","","","","","5"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, quillback","landings","10","83","14","42","189","35","29","58","88","228","18","1","795"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","51","202","11","59","309","108","117","171","78","818","66","5","1,995"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, tiger","landings","","14","","17","2","8","","19","8","25","8","","101"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","11","","22","14","6","","86","22","107","38","","306"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, vermillion","landings","29","140","98","98","335","75","86","232","128","352","73","65","1,711"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","159","284","127","195","853","139","234","398","160","503","91","81","3,224"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Rockfish, yellowtail","landings","","","2","","50","","","9","5","6","9","1","82"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","","3","","46","","","11","5","8","20","2","95"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Salmon, chinook","landings","","","","795","48","568","392","633","806","","","","3,242"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","","","4,862","336","2,543","2,131","2,917","3,926","","","","16,715"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Sea urchin, red","landings","","","","","17,261","46,133","23,816","1,101","11,265","27,590","1,895","","129,061"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","","","","11,615","25,306","14,573","1,266","6,968","16,301","2,179","","78,208"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","Tuna, albacore","landings","","","","","","","","200","","","","","200"
"2013","1_YR_LBS_$$_BY_PORT.pdf","40-GOLD BEACH","","value","","","","","","","","456","","","","","456"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Total","landings","3,564,066","1,000,810","507,448","657,682","1,115,536","1,102,464","966,552","1,244,280","1,126,521","1,003,088","319,627","599,425","13,207,499"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","8,895,547","2,323,204","958,988","611,762","970,582","723,809","795,802","893,446","703,546","639,887","245,593","1,344,512","19,106,678"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Cabezon","landings","59","82","672","36","211","271","380","727","1,593","560","64","32","4,687"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","307","294","2,192","148","692","1,240","1,417","2,585","5,315","1,870","217","164","16,441"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Crab, Dungeness, ocean","landings","3,563,384","810,216","274,301","77,984","92,607","23,554","17,143","6,296","","","2,087","433,365","5,300,937"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","8,893,511","2,226,600","819,498","267,972","438,601","81,585","52,108","20,462","","","0","1,206,012","14,006,349"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Flounder, arrowtooth","landings","","20,430","17,563","18,670","2,489","1,810","37","562","4,082","3,650","2,466","11,840","83,599"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","2,051","1,813","1,874","248","177","4","60","394","351","227","1,155","8,354"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Greenling sp.","landings","206","75","475","302","315","310","530","327","637","133","172","406","3,888"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","979","340","2,256","1,425","1,458","1,395","2,385","1,414","2,800","599","774","1,827","17,652"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Greenling, kelp","landings","","","","","","","","","2","1","","","3"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","","","","","","","","3","2","","","5"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Grenadier, Pacific","landings","","477","3,756","28","","16","1","253","2,033","680","501","8","7,753"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","46","372","1","","0","0","24","186","9","48","1","687"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Hagfish sp","landings","","","4,391","8,535","19,424","","26,369","69,426","","","","","128,145"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","","3,184","4,315","9,168","","23,732","62,483","","","","","102,882"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Halibut, Pacific","landings","","","","","","20","2,259","","","","","","2,279"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","","","","","102","11,313","","","","","","11,415"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Lingcod","landings","","21","59","96","715","1,317","969","1,989","1,712","1,025","1,438","83","9,424"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","0","35","59","1,294","2,084","2,120","3,871","2,961","1,905","2,238","45","16,612"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Longnose Skate","landings","","4,804","7,570","6,118","4,300","5,753","1,272","5,691","33,060","18,221","7,309","4,254","98,352"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","1,732","3,073","2,051","1,602","2,115","440","2,266","12,715","6,838","2,845","1,175","36,852"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Octopus","landings","163","20","","4","","","","","","","","60","247"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","82","10","","20","","","","","","","","25","137"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Pacific Ocean perch","landings","","8","15","10","","186","3","13","48","28","35","33","379"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","4","7","5","","84","1","6","22","7","17","15","168"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, black","landings","217","42","978","759","1,498","578","1,080","2,887","3,567","2,013","768","1,270","15,657"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","533","105","2,331","1,778","3,169","1,239","2,114","5,873","6,808","3,878","1,689","2,601","32,118"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, black&yellow","landings","","","3","","","","","6","2","","","","11"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","","14","","","","","29","10","","","","53"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, blue","landings","18","","1","9","","","","44","285","53","41","15","466"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","45","","2","23","","","","45","434","80","74","23","726"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, canary","landings","","","","","","81","","","","","","","81"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","","","","","41","","","","","","","41"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, china","landings","2","6","27","14","10","2","6","23","40","37","147","5","319"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","14","25","172","84","68","14","41","145","195","203","877","34","1,872"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, copper","landings",NA,"","35","4","7","","19","7","48","","68","","188"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","118","19","33","","62","33","188","","227","","680"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, darkblotched","landings",NA,"111","971","85","42","93","1","31","10,114","1,481","3,247","406","16,582"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"42","410","46","19","47","1","16","4,968","775","1,603","202","8,129"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, Gopher","landings","4","","","","2","","4","","","2","","","12"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","19","","","","10","","19","","","10","","","58"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, grass","landings","7","7","","","4","64","33","61","37","18","4","","235"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","49","49","","","28","448","216","427","259","126","28","","1,630"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, quillback","landings",NA,"","10","","10","","","24","2","","19","","65"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","48","","48","","","54","10","","90","","250"
