"year","filename","area","port","col1","col2","col3"
2016,"Table 20PUB.pdf","Los Angeles","","Bonito, Pacific","29,987","$12,055"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","7,398","$10,825"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","28,648","$9,608"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","8,441","$9,293"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","6,733","$8,827"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, brown rock","5,136","$8,693"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, thresher","7,033","$8,526"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","6,214","$7,162"
2016,"Table 20PUB.pdf","Los Angeles","","Ray, bat","16,490","$6,596"
2016,"Table 20PUB.pdf","Los Angeles","","Escolar","5,423","$6,375"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bluefin","2,317","$5,634"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, jack","57,837","$5,289"
2016,"Table 20PUB.pdf","Los Angeles","","Pomfret, Pacific","2,631","$4,775"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, leopard","5,438","$4,533"
2016,"Table 20PUB.pdf","Los Angeles","","Fish, unspecified","2,444","$4,403"
2016,"Table 20PUB.pdf","Los Angeles","","Sardine, Pacific","40,734","$4,077"
2016,"Table 20PUB.pdf","Los Angeles","","Opaleye","679","$3,888"
2016,"Table 20PUB.pdf","Los Angeles","","Sablefish","1,429","$3,791"
2016,"Table 20PUB.pdf","Los Angeles","","Bass, giant sea","1,889","$3,683"
2016,"Table 20PUB.pdf","Los Angeles","","Croaker, white","692","$3,460"
2016,"Table 20PUB.pdf","Los Angeles","","Whelk, Kellet's","3,169","$3,448"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","1,881","$2,962"
2016,"Table 20PUB.pdf","Los Angeles","","Limpet, keyhole","295","$2,106"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, soupfin","2,968","$1,959"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, rock unspecified","851","$1,224"
2016,"Table 20PUB.pdf","Los Angeles","","Sea stars","110","$1,103"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, ridgeback","531","$627"
2016,"Table 20PUB.pdf","Los Angeles","","Goby, yellowfin","470","$517"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyheads","78","$468"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, Pacific angel","747","$338"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, albacore","470","$315"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, purple","25","$250"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, unspecified","1,885","$190"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, white","18","$183"
2016,"Table 20PUB.pdf","Los Angeles","","Invertebrate Unspecified","4","$180"
2016,"Table 20PUB.pdf","Los Angeles","","Eel, California moray","129","$142"
2016,"Table 20PUB.pdf","Los Angeles","","Jacksmelt","924","$139"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, pelagic thresher","94","$94"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, unspecified","233","$93"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, gray smoothhound","2","$75"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, claws","62","$67"
2016,"Table 20PUB.pdf","Los Angeles","","Guitarfish, shovelnose","43","$55"
2016,"Table 20PUB.pdf","Los Angeles","","Splittail","23","$37"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, black","9","$34"
2016,"Table 20PUB.pdf","Los Angeles","","Barracuda, California","40","$18"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, Dover","7","$12"
2016,"Table 20PUB.pdf","Los Angeles","","Octopus, unspecified","7","$9"
2016,"Table 20PUB.pdf","Los Angeles","","Skate, unspecified","29","$7"
2016,"Table 20PUB.pdf","Los Angeles","","Mussel","6","$6"
2016,"Table 20PUB.pdf","Los Angeles","","Snail, sea","433","$4"
2016,"Table 20PUB.pdf","Los Angeles","","Sheephead, California","14","$0"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, petrale","25","$0"
2016,"Table 20PUB.pdf","Los Angeles","","Algae, marine","35","$0"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, pelagic red","1,450","$0"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, unspecified","25","$0"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","9,852,990","$6,069,072"
2016,"Table 20PUB.pdf","Los Angeles","DANA POINT","DANA POINT","",""
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","38,888","$820,487"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","10,621","$195,194"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","5,269","$27,289"
2016,"Table 20PUB.pdf","Los Angeles","","Scorpionfish, California","2,182","$12,330"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, rock unspecified","5,418","$11,666"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bluefin","2,226","$10,463"
2016,"Table 20PUB.pdf","Los Angeles","","Sheephead, California","2,208","$10,400"
2016,"Table 20PUB.pdf","Los Angeles","","Swordfish","960","$7,827"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","5,155","$6,045"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","1,967","$4,217"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","3,850","$3,786"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, box","830","$3,320"
2016,"Table 20PUB.pdf","Los Angeles","","Whelk, Kellet's","4,009","$3,244"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","791","$2,353"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","249","$1,047"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","128","$833"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, warty","118","$590"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, yellowfin","146","$518"
2016,"Table 20PUB.pdf","Los Angeles","","Seabass, white","86","$515"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, king","80","$480"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","158","$249"
2016,"Table 20PUB.pdf","Los Angeles","","Snail, sea","164","$131"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, thresher","51","$82"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyheads","9","$16"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, brown rock","4","$6"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","85,567","$1,123,085"
2016,"Table 20PUB.pdf","Los Angeles","NEWPORT BEACH","NEWPORT BEACH","",""
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","14,346","$304,739"
2016,"Table 20PUB.pdf","Los Angeles","","Sablefish","56,588","$180,581"
2016,"Table 20PUB.pdf","Los Angeles","","Swordfish","24,222","$157,062"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyhead, shortspine","23,422","$138,650"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","5,620","$58,710"
2016,"Table 20PUB.pdf","Los Angeles","","Sheephead, California","6,497","$32,141"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, blackgill","9,371","$20,440"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bluefin","3,639","$13,881"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyhead, longspine","3,914","$8,027"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","6,932","$6,783"
2016,"Table 20PUB.pdf","Los Angeles","","Whelk, Kellet's","7,145","$5,721"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, aurora","2,287","$5,356"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","1,787","$5,238"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","3,177","$4,748"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, vermilion","1,301","$3,542"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","656","$2,949"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, rock unspecified","1,393","$2,490"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, bocaccio","1,264","$2,147"
2016,"Table 20PUB.pdf","Los Angeles","","Skate, unspecified","687","$2,061"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, Dover","810","$1,543"
2016,"Table 20PUB.pdf","Los Angeles","","Seabass, white","517","$1,506"
2016,"Table 20PUB.pdf","Los Angeles","","Whitefish, ocean","572","$1,347"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, greenspotted","655","$1,327"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, starry","607","$1,265"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, widow","517","$1,045"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","710","$938"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","127","$762"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, brown rock","305","$458"
2016,"Table 20PUB.pdf","Los Angeles","","Hagfishes","432","$432"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","182","$364"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, bank","176","$352"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, thresher","127","$318"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, rosy","111","$235"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, Pacific","125","$226"
2016,"Table 20PUB.pdf","Los Angeles","","Lingcod","77","$215"
2016,"Table 20PUB.pdf","Los Angeles","","Scorpionfish, California","70","$210"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, flag","109","$200"
2016,"Table 20PUB.pdf","Los Angeles","","Eel, California moray","48","$192"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, unspecified","88","$176"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","78","$155"
2016,"Table 20PUB.pdf","Los Angeles","","Guitarfish, shovelnose","30","$140"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, yellowfin","66","$132"
2016,"Table 20PUB.pdf","Los Angeles","","Sargo","34","$65"
2016,"Table 20PUB.pdf","Los Angeles","","Whiting, Pacific","33","$64"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, olive","18","$51"
2016,"Table 20PUB.pdf","Los Angeles","","Skate, longnose","26","$26"
2016,"Table 20PUB.pdf","Los Angeles","","Snail, sea","18","$18"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, squarespot","9","$18"
2016,"Table 20PUB.pdf","Los Angeles","","Opaleye","9","$17"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, greenstriped","8","$16"
2016,"Table 20PUB.pdf","Los Angeles","","Octopus, unspecified","12","$14"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, treefish","2","$5"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, speckled","1","$2"
2016,"Table 20PUB.pdf","Los Angeles","","Grenadier","2","$2"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, grass","1","$2"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, chilipepper","1","$2"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","180,955","$969,101"
2016,"Table 20PUB.pdf","Los Angeles","LONG BEACH","LONG BEACH","",""
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","18,065","$381,619"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, ridgeback","24,591","$56,297"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, giant red","7,594","$15,311"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","2,439","$13,038"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","11,619","$12,047"
2016,"Table 20PUB.pdf","Los Angeles","","Scorpionfish, California","1,910","$11,064"
2016,"Table 20PUB.pdf","Los Angeles","","Lizardfish, California","4,465","$2,679"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyhead, shortspine","376","$2,256"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","1,254","$1,481"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, unspecified","2,396","$1,439"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","77","$1,112"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","139","$802"
2016,"Table 20PUB.pdf","Los Angeles","","Sablefish","185","$555"
2016,"Table 20PUB.pdf","Los Angeles","","Skate, unspecified","654","$392"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","338","$374"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, Dover","465","$293"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, blackgill","145","$290"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","40","$200"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, rock unspecified","180","$195"
2016,"Table 20PUB.pdf","Los Angeles","","Butterfish (Pacific pompano)","242","$145"
2016,"Table 20PUB.pdf","Los Angeles","","Whelk, Kellet's","133","$106"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, brown rock","42","$63"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, box","60","$60"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","30","$45"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyhead, longspine","17","$34"
2016,"Table 20PUB.pdf","Los Angeles","","Cabezon","27","$27"
2016,"Table 20PUB.pdf","Los Angeles","","Guitarfish, shovelnose","12","$0"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, warty","1","$0"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","77,496","$501,924"
2016,"Table 20PUB.pdf","Los Angeles","REDONDO BEACH","REDONDO BEACH","",""
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","21,725","$447,453"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, Pacific","72,205","$32,843"
2016,"Table 20PUB.pdf","Los Angeles","","Sea hare","240","$3,000"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","1,255","$2,170"
2016,"Table 20PUB.pdf","Los Angeles","","Whelk, Kellet's","2,418","$1,934"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","946","$1,266"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","389","$752"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, rock unspecified","168","$240"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","96","$224"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","33","$133"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","68","$133"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, thresher","80","$133"
2016,"Table 20PUB.pdf","Los Angeles","","Bonito, Pacific","90","$121"
2016,"Table 20PUB.pdf","Los Angeles","","Sheephead, California","26","$52"
2016,"Table 20PUB.pdf","Los Angeles","","Whitefish, ocean","11","$22"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, Pacific angel","22","$22"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, unspecified","16","$16"
2016,"Table 20PUB.pdf","Los Angeles","","Lizardfish, California","6","$6"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","99,794","$490,520"
2016,"Table 20PUB.pdf","Los Angeles","MARINA DEL REY","MARINA DEL REY","",""
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","23,502","$445,793"
2016,"Table 20PUB.pdf","Los Angeles","","Squid, market","6,524","$3,181"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","204","$2,754"
2016,"Table 20PUB.pdf","Los Angeles","","Sheephead, California","533","$2,681"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, vermilion","1,378","$1,378"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bluefin","315","$1,103"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, greenspotted","765","$765"
2016,"Table 20PUB.pdf","Los Angeles","","Anchovy, northern","1,143","$369"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, bocaccio","309","$309"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","40","$240"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, yellowfin","43","$151"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, flag","114","$114"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","104","$104"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, greenstriped","81","$81"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, starry","67","$67"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, spider","33","$50"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, speckled","46","$46"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, Pacific","42","$42"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, chilipepper","19","$19"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, claws","9","$18"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, honeycomb","12","$12"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, squarespot","7","$7"
2016,"Table 20PUB.pdf","Los Angeles","","Lingcod","5","$5"
2016,"Table 20PUB.pdf","Los Angeles","","Whitefish, ocean","4","$4"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, petrale","3","$3"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, widow","1","$1"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","35,304","$459,295"
2016,"Table 20PUB.pdf","Los Angeles","AVALON","AVALON","",""
2016,"Table 20PUB.pdf","Los Angeles","","Swordfish","9,769","$95,630"
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","2,712","$55,617"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, spot","705","$9,059"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, bluefin","1,036","$3,746"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","1,053","$2,605"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, thresher","492","$1,230"
2016,"Table 20PUB.pdf","Los Angeles","","Tuna, yellowfin","263","$978"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","140","$420"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","56","$278"
2016,"Table 20PUB.pdf","Los Angeles","","Dolphin (fish)","43","$215"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, red rock","169","$163"
2016,"Table 20PUB.pdf","Los Angeles","","Opah","135","$135"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","85","$84"
2016,"Table 20PUB.pdf","Los Angeles","","Crab, yellow rock","2","$2"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","16,658","$170,161"
2016,"Table 20PUB.pdf","Los Angeles","","Sea cucumber, warty","4,776","$23,880"
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","209","$3,971"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","384","$1,920"
2016,"Table 20PUB.pdf","Los Angeles","","Prawn, ridgeback","677","$1,354"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","6,046","$31,125"
2016,"Table 20PUB.pdf","Los Angeles","WILMINGTON","WILMINGTON","",""
2016,"Table 20PUB.pdf","Los Angeles","","Scorpionfish, California","854","$5,788"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, group shelf","1,769","$5,307"
2016,"Table 20PUB.pdf","Los Angeles","","Sea urchin, red","1,530","$1,224"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, copper","134","$402"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, bocaccio","81","$243"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, blackgill","56","$168"
2016,"Table 20PUB.pdf","Los Angeles","","Whitefish, ocean","3","$9"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, olive","2","$6"
2016,"Table 20PUB.pdf","Los Angeles","xx","Port Totals:","4,429","$13,147"
2016,"Table 20PUB.pdf","Los Angeles","ALL OTHER PORTS","ALL OTHER PORTS","",""
2016,"Table 20PUB.pdf","Los Angeles","","Lobster, California spiny","401","$8,924"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyhead, shortspine","1,602","$4,937"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, Pacific","1,362","$912"
2016,"Table 20PUB.pdf","Los Angeles","","Thornyhead, longspine","409","$883"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, blackgill","205","$410"
2016,"Table 20PUB.pdf","Los Angeles","","Sablefish","199","$398"
2016,"Table 20PUB.pdf","Los Angeles","","Bass, giant sea","85","$298"
2016,"Table 20PUB.pdf","Los Angeles","","Sanddab","76","$205"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, aurora","75","$150"
2016,"Table 20PUB.pdf","Los Angeles","","Halibut, California","25","$113"
2016,"Table 20PUB.pdf","Los Angeles","","Yellowtail","54","$108"
2016,"Table 20PUB.pdf","Los Angeles","","Sole, Dover","50","$100"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, vermilion","26","$52"
2016,"Table 20PUB.pdf","Los Angeles","","Shark, shortfin mako","16","$32"
2016,"Table 20PUB.pdf","Los Angeles","","Barracuda, California","4","$8"
2016,"Table 20PUB.pdf","Los Angeles","","Whiting, Pacific","3","$6"
2016,"Table 20PUB.pdf","Los Angeles","","Mackerel, unspecified","6","$6"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, bocaccio","3","$6"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, rosy","2","$4"
2016,"Table 20PUB.pdf","Los Angeles","","Rockfish, flag","2","$4"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Crab, Dungeness","3,932,567","$12,184,460"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Salmon, Chinook","103,638","$790,271"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Sablefish","176,056","$620,185"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Hagfishes","195,029","$146,272"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Lingcod","8,532","$33,568"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Sea cucumber, giant red","5,421","$29,544"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Shrimp, ocean (pink)","28,495","$28,081"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Halibut, California","2,965","$19,245"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, blackgill","6,680","$10,359"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Tuna, albacore","5,109","$9,752"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Thornyhead, shortspine","1,758","$9,563"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Bullhead, brown","686","$1,681"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, yellowtail","755","$1,243"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Sea urchin, red","583","$1,166"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, gopher","73","$940"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, group red","608","$912"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, bocaccio","398","$745"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, black-and-yellow","64","$745"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, vermilion","142","$664"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Seabass, white","100","$469"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, black","67","$327"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, blue","57","$285"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Greenling, kelp","30","$272"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Skate, unspecified","1,563","$234"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Cabezon","25","$202"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Thornyhead, longspine","29","$160"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, chilipepper","61","$135"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, China","10","$127"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Salmon, Roe (Chinook, Coho)","27","$108"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, grass","12","$105"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Skate, longnose","259","$105"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, widow","64","$97"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, greenblotched","10","$25"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, greenstriped","1","$2"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, olive","2","$0"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Shark, unspecified","175","$0"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Shrimp, ghost","9","$0"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Sole, petrale","110","$0"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Sole, Dover","82","$0"
2016,"Table 21bbPUB.pdf","Bodega Bay","xx","Port Totals:","4,472,252","$13,892,048"
2016,"Table 21bbPUB.pdf","Bodega Bay","BOLINAS","BOLINAS","",""
2016,"Table 21bbPUB.pdf","Bodega Bay","","Crab, Dungeness","76,261","$262,483"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Salmon, Chinook","4,016","$39,062"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Halibut, California","1,934","$13,910"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Croaker, white","4,003","$6,364"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, blue","58","$100"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, brown","24","$81"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Lingcod","15","$30"
2016,"Table 21bbPUB.pdf","Bodega Bay","xx","Port Totals:","86,311","$322,030"
2016,"Table 21bbPUB.pdf","Bodega Bay","TOMALES BAY","TOMALES BAY","",""
2016,"Table 21bbPUB.pdf","Bodega Bay","","Halibut, California","1,056","$4,041"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Surfperch, shiner","292","$2,915"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Surfperch, barred","702","$1,608"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Crab, Dungeness","295","$1,254"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Jacksmelt","408","$661"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Lingcod","161","$642"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Mackerel, Pacific","40","$76"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Rockfish, vermilion","4","$15"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Anchovy, northern","1","$1"
2016,"Table 21bbPUB.pdf","Bodega Bay","xx","Port Totals:","2,958","$11,214"
2016,"Table 21bbPUB.pdf","Bodega Bay","INVERNESS","INVERNESS","",""
2016,"Table 21bbPUB.pdf","Bodega Bay","","Crab, Dungeness","454","$1,589"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Halibut, California","177","$1,312"
2016,"Table 21bbPUB.pdf","Bodega Bay","","Sea urchin, red","117","$211"
2016,"Table 21bbPUB.pdf","Bodega Bay","xx","Port Totals:","748","$3,112"
2016,"Table 21bbPUB.pdf","Bodega Bay","ALL OTHER PORTS","ALL OTHER PORTS","",""
