year,filename,area,port,species,landings,value
2018,Table21sdPUB.pdf,San Diego,,Swordfish,"61,061","$235,749 "
2018,Table21sdPUB.pdf,San Diego,,"Sea urchin, red","39,002","$70,332 "
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny","3,511","$49,951 "
2018,Table21sdPUB.pdf,San Diego,,Wahoo,"11,488","$32,797 "
2018,Table21sdPUB.pdf,San Diego,POINT LOMA,POINT LOMA,,
2018,Table21sdPUB.pdf,San Diego,,"Tuna, bluefin","7,103","$32,451 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, yellowfin","8,504","$26,118 "
2018,Table21sdPUB.pdf,San Diego,,Pomfret,"9,256","$25,315 "
2018,Table21sdPUB.pdf,San Diego,,"Sea cucumber, warty","4,209","$12,908 "
2018,Table21sdPUB.pdf,San Diego,,Dolphin (fish),"6,598","$11,352 "
2018,Table21sdPUB.pdf,San Diego,,Escolar,"4,800","$4,800 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, shortfin mako","2,310","$2,511 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, Pacific angel","1,227","$2,454 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, thresher","3,241","$1,857 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, albacore",973,"$1,529 "
2018,Table21sdPUB.pdf,San Diego,,"Sea urchin, purple",611,"$1,222 "
2018,Table21sdPUB.pdf,San Diego,,"Sheephead, California",245,"$1,115 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, skipjack",977,$977 
2018,Table21sdPUB.pdf,San Diego,,"Sea cucumber, giant red",151,$755 
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,247,$703 
2018,Table21sdPUB.pdf,San Diego,,"Shark, leopard",370,$440 
2018,Table21sdPUB.pdf,San Diego,,"Crab, spider",308,$400 
2018,Table21sdPUB.pdf,San Diego,,"Shark, soupfin",145,$290 
2018,Table21sdPUB.pdf,San Diego,,Oilfish,205,$205 
2018,Table21sdPUB.pdf,San Diego,,"Ray, bat",115,$115 
2018,Table21sdPUB.pdf,San Diego,,"Whelk, Kellet's",126,$101 
2018,Table21sdPUB.pdf,San Diego,,"Snail, top",117,$97 
2018,Table21sdPUB.pdf,San Diego,,"Whitefish, ocean",80,$93 
2018,Table21sdPUB.pdf,San Diego,,"Guitarfish, shovelnose",50,$50 
2018,Table21sdPUB.pdf,San Diego,,Cabezon,49,$49 
2018,Table21sdPUB.pdf,San Diego,,"Skate, unspecified",13,$13 
2018,Table21sdPUB.pdf,San Diego,,"Snail, tegula",79,$0 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,"1,027,579","$2,578,231 "
2018,Table21sdPUB.pdf,San Diego,MISSION BAY,MISSION BAY,,
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny","85,454","$1,407,974 "
2018,Table21sdPUB.pdf,San Diego,,"Prawn, spot","14,541","$231,599 "
2018,Table21sdPUB.pdf,San Diego,BAY,BAY,,
2018,Table21sdPUB.pdf,San Diego,,"Sea urchin, red","55,488","$88,996 "
2018,Table21sdPUB.pdf,San Diego,,"Sheephead, California","14,797","$75,051 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, bluefin","14,548","$71,823 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, yellow rock","39,975","$64,027 "
2018,Table21sdPUB.pdf,San Diego,,"Sea cucumber, warty","10,582","$57,287 "
2018,Table21sdPUB.pdf,San Diego,,"Halibut, California","5,215","$28,589 "
2018,Table21sdPUB.pdf,San Diego,,Swordfish,"3,311","$25,833 "
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,"8,265","$25,717 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, vermilion","4,147","$14,205 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, yellowfin","3,492","$10,379 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, rock unspecified","8,944","$10,147 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, spider","9,361","$9,622 "
2018,Table21sdPUB.pdf,San Diego,,"Whelk, Kellet's","10,638","$8,312 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, blackgill","1,981","$7,052 "
2018,Table21sdPUB.pdf,San Diego,,"Seabass, white",749,"$4,105 "
2018,Table21sdPUB.pdf,San Diego,,"Hagfish, unspecified",385,"$3,850 "
2018,Table21sdPUB.pdf,San Diego,,"Bonito, Pacific","1,927","$2,389 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, red rock","1,530","$2,379 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, brown rock","1,212","$1,844 "
2018,Table21sdPUB.pdf,San Diego,,Opah,909,"$1,661 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, copper",440,"$1,525 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, thresher",889,"$1,502 "
2018,Table21sdPUB.pdf,San Diego,,Dolphin (fish),523,"$1,450 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group shelf",469,"$1,259 "
2018,Table21sdPUB.pdf,San Diego,,"Whitefish, ocean",531,"$1,022 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, shortfin mako",459,$883 
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, Pacific",335,$730 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, bocaccio",286,$589 
2018,Table21sdPUB.pdf,San Diego,,Lingcod,170,$581 
2018,Table21sdPUB.pdf,San Diego,,Louvar,59,$531 
2018,Table21sdPUB.pdf,San Diego,,Triggerfish,225,$511 
2018,Table21sdPUB.pdf,San Diego,BAY,BAY,,
2018,Table21sdPUB.pdf,San Diego,,Sanddab,145,$507 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, starry",147,$506 
2018,Table21sdPUB.pdf,San Diego,,Cabezon,87,$488 
2018,Table21sdPUB.pdf,San Diego,,Jacksmelt,88,$470 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, greenspotted",128,$444 
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, jack",191,$444 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, honeycomb",146,$425 
2018,Table21sdPUB.pdf,San Diego,,"Barracuda, California",289,$411 
2018,Table21sdPUB.pdf,San Diego,,"Bass, giant sea",74,$332 
2018,Table21sdPUB.pdf,San Diego,,"Eel, California moray",107,$328 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, squarespot",104,$276 
2018,Table21sdPUB.pdf,San Diego,,"Mackerel, unspecified",148,$254 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, flag",75,$241 
2018,Table21sdPUB.pdf,San Diego,,"Surfperch, black",101,$226 
2018,Table21sdPUB.pdf,San Diego,,"Shark, pelagic thresher",66,$182 
2018,Table21sdPUB.pdf,San Diego,,"Crab, armed box",118,$158 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, speckled",46,$151 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group red",38,$143 
2018,Table21sdPUB.pdf,San Diego,,Sargo,47,$140 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, unspecified",33,$124 
2018,Table21sdPUB.pdf,San Diego,,"Scorpionfish, California",38,$119 
2018,Table21sdPUB.pdf,San Diego,,"Octopus, unspecified",987,$73 
2018,Table21sdPUB.pdf,San Diego,,"Shark, Pacific angel",55,$69 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, gopher",25,$51 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, calico",17,$44 
2018,Table21sdPUB.pdf,San Diego,,"Sea urchin, purple",22,$44 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, kelp",15,$44 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, treefish",11,$37 
2018,Table21sdPUB.pdf,San Diego,,Sablefish,11,$37 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, grass",6,$29 
2018,Table21sdPUB.pdf,San Diego,MISSION BAY,MISSION BAY,,
2018,Table21sdPUB.pdf,San Diego,,"Sole, petrale",12,$23 
2018,Table21sdPUB.pdf,San Diego,,Eel,6,$21 
2018,Table21sdPUB.pdf,San Diego,,"Crab, box",383,$16 
2018,Table21sdPUB.pdf,San Diego,,"Surfperch, rubberlip",4,$16 
2018,Table21sdPUB.pdf,San Diego,,Opaleye,4,$11 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, greenblotched",3,$11 
2018,Table21sdPUB.pdf,San Diego,,Halfmoon,3,$7 
2018,Table21sdPUB.pdf,San Diego,,"Clam, rosy razor",4,$7 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, Mexican",5,$5 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, rosy",1,$2 
2018,Table21sdPUB.pdf,San Diego,,"Lizardfish, California",3,$1 
2018,Table21sdPUB.pdf,San Diego,,"Snail, top",1,$1 
2018,Table21sdPUB.pdf,San Diego,,"Crab, king",416,$0 
2018,Table21sdPUB.pdf,San Diego,,"Clam, northern razor",1,$0 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,"306,044","$2,170,337 "
2018,Table21sdPUB.pdf,San Diego,OCEANSIDE,OCEANSIDE,,
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny","50,666","$829,688 "
2018,Table21sdPUB.pdf,San Diego,,"Prawn, spot","27,428","$327,374 "
2018,Table21sdPUB.pdf,San Diego,,Sablefish,"97,965","$255,106 "
2018,Table21sdPUB.pdf,San Diego,,"Thornyhead, shortspine","16,243","$118,161 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, bluefin","19,889","$99,759 "
2018,Table21sdPUB.pdf,San Diego,,"Halibut, California","16,301","$69,242 "
2018,Table21sdPUB.pdf,San Diego,,"Hagfish, unspecified","38,194","$40,236 "
2018,Table21sdPUB.pdf,San Diego,,"Hagfish, Pacific","31,093","$32,648 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, yellow rock","20,665","$30,287 "
2018,Table21sdPUB.pdf,San Diego,,Swordfish,"2,541","$18,509 "
2018,Table21sdPUB.pdf,San Diego,,"Anchovy, northern","18,725","$6,666 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, rock unspecified","2,908","$5,255 "
2018,Table21sdPUB.pdf,San Diego,,"Sheephead, California",865,"$4,611 "
2018,Table21sdPUB.pdf,San Diego,,Grenadier,"5,831","$4,267 "
2018,Table21sdPUB.pdf,San Diego,,"Thornyhead, longspine","2,806","$4,212 "
2018,Table21sdPUB.pdf,San Diego,SIDE,SIDE,,
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,"1,227","$4,021 "
2018,Table21sdPUB.pdf,San Diego,,"Tuna, yellowfin","1,076","$3,458 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, vermilion","1,382","$3,453 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, spider","2,301","$2,468 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, red rock","1,337","$2,237 "
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, blackgill",855,"$1,684 "
2018,Table21sdPUB.pdf,San Diego,,"Shark, thresher",743,"$1,406 "
2018,Table21sdPUB.pdf,San Diego,,"Crab, box","1,019","$1,350 "
2018,Table21sdPUB.pdf,San Diego,,"Bass, giant sea",393,"$1,179 "
2018,Table21sdPUB.pdf,San Diego,,Dolphin (fish),350,"$1,151 "
2018,Table21sdPUB.pdf,San Diego,,"Seabass, white",266,$987 
2018,Table21sdPUB.pdf,San Diego,,"Shark, shortfin mako",207,$410 
2018,Table21sdPUB.pdf,San Diego,,"Whelk, Kellet's",472,$373 
2018,Table21sdPUB.pdf,San Diego,,"Bonito, Pacific",168,$301 
2018,Table21sdPUB.pdf,San Diego,,"Shark, Pacific angel",703,$176 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, aurora",85,$144 
2018,Table21sdPUB.pdf,San Diego,,"Crab, brown rock",267,$112 
2018,Table21sdPUB.pdf,San Diego,,Sanddab,54,$103 
2018,Table21sdPUB.pdf,San Diego,,"Tuna, skipjack",145,$83 
2018,Table21sdPUB.pdf,San Diego,,"Shark, soupfin",133,$80 
2018,Table21sdPUB.pdf,San Diego,,"Ray, bat",182,$73 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, bocaccio",53,$58 
2018,Table21sdPUB.pdf,San Diego,,"Skate, California",135,$54 
2018,Table21sdPUB.pdf,San Diego,,"Scorpionfish, California",18,$54 
2018,Table21sdPUB.pdf,San Diego,,"Surfperch, black",49,$54 
2018,Table21sdPUB.pdf,San Diego,,Lingcod,29,$35 
2018,Table21sdPUB.pdf,San Diego,,"Octopus, unspecified",198,$28 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, starry",13,$27 
2018,Table21sdPUB.pdf,San Diego,,Cabezon,4,$22 
2018,Table21sdPUB.pdf,San Diego,,"Shark, leopard",20,$20 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, redbanded",3,$7 
2018,Table21sdPUB.pdf,San Diego,SIDE,SIDE,,
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, copper",3,$6 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, squarespot",2,$2 
2018,Table21sdPUB.pdf,San Diego,,"Whitefish, ocean",112,$1 
2018,Table21sdPUB.pdf,San Diego,,"Sole, petrale",18,$0 
2018,Table21sdPUB.pdf,San Diego,,"Shark, swell",163,$0 
2018,Table21sdPUB.pdf,San Diego,,"Crab, armed box",11,$0 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, kelp",3,$0 
2018,Table21sdPUB.pdf,San Diego,,"Rockfish, group nearshore",8,$0 
2018,Table21sdPUB.pdf,San Diego,,"Crab, king",46,$0 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,"366,370","$1,871,635 "
2018,Table21sdPUB.pdf,San Diego,AL CITY,AL CITY,,
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny",270,"$4,323 "
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,460,"$1,150 "
2018,Table21sdPUB.pdf,San Diego,,"Barracuda, California",154,$231 
2018,Table21sdPUB.pdf,San Diego,,"Tuna, yellowfin",69,$206 
2018,Table21sdPUB.pdf,San Diego,,"Shark, shortfin mako",60,$165 
2018,Table21sdPUB.pdf,San Diego,,"Halibut, California",21,$114 
2018,Table21sdPUB.pdf,San Diego,,"Bonito, Pacific",61,$99 
2018,Table21sdPUB.pdf,San Diego,,"Tuna, skipjack",7,$11 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,"1,102","$6,299 "
2018,Table21sdPUB.pdf,San Diego,A,A,,
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny",80,"$1,232 "
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,45,$225 
2018,Table21sdPUB.pdf,San Diego,,"Halibut, California",31,$124 
2018,Table21sdPUB.pdf,San Diego,,"Bass, giant sea",35,$105 
2018,Table21sdPUB.pdf,San Diego,,"Shark, thresher",45,$45 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,236,"$1,731 "
2018,Table21sdPUB.pdf,San Diego,ER PORTS,ER PORTS,,
2018,Table21sdPUB.pdf,San Diego,,"Lobster, California spiny","1,171","$19,125 "
2018,Table21sdPUB.pdf,San Diego,,"Sheephead, California",932,"$4,906 "
2018,Table21sdPUB.pdf,San Diego,ER PORTS,ER PORTS,,
2018,Table21sdPUB.pdf,San Diego,,"Crab, yellow rock",639,"$1,278 "
2018,Table21sdPUB.pdf,San Diego,,Yellowtail,266,$798 
2018,Table21sdPUB.pdf,San Diego,,"Crab, rock unspecified",296,$592 
2018,Table21sdPUB.pdf,San Diego,,Swordfish,76,$361 
2018,Table21sdPUB.pdf,San Diego,,Port Totals:,"3,380","$27,060 "
2018,Table21sdPUB.pdf,San Diego,,SAN DIEGO totals:,"2,847,650","$10,849,802 "
