"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
"2017","NEWPORT 2017.pdf","Skates unsp.","landings","1","","56","324","","141","1,793","149","3","308","421","182","3,378"
"2017","NEWPORT 2017.pdf","","value","0","","0","0","","121","708","68","0","97","0","40","1,034"
"2017","NEWPORT 2017.pdf","Sole, curlfin (turbot)","landings","","","","","","","7","3","","11","","","21"
"2017","NEWPORT 2017.pdf","","value","","","","","","","1","0","","3","","","4"
"2017","NEWPORT 2017.pdf","Sole, Dover","landings","230,522","319,155","509,211","503,122","77,052","13,700","33,179","54,152","73,613","120,371","207,543","296,971","2,438,591"
"2017","NEWPORT 2017.pdf","","value","101,156","141,095","206,620","192,442","34,040","6,065","14,676","23,886","30,601","51,161","91,612","116,222","1,009,576"
"2017","NEWPORT 2017.pdf","Sole, English","landings","2,793","7,977","6,351","16,532","313","771","879","967","969","3,561","1,920","2,258","45,291"
"2017","NEWPORT 2017.pdf","","value","865","2,537","2,004","5,159","77","231","249","285","295","1,084","607","715","14,108"
"2017","NEWPORT 2017.pdf","Sole, flathead","landings","","","67","248","","","243","219","217","1,565","123","","2,682"
"2017","NEWPORT 2017.pdf","","value","","","0","0","","","9","42","64","50","0","","165"
"2017","NEWPORT 2017.pdf","Sole, petrale","landings","125,486","126,239","90,150","80,191","77,773","33,384","76,479","62,806","39,351","103,443","148,710","128,321","1,092,333"
"2017","NEWPORT 2017.pdf","","value","142,193","142,464","103,994","105,854","104,534","42,475","100,029","79,396","49,880","128,502","159,365","125,413","1,284,099"
"2017","NEWPORT 2017.pdf","Sole, rex","landings","14,427","12,567","21,278","20,160","6,186","1,394","2,398","2,300","4,755","17,460","12,991","21,740","137,656"
"2017","NEWPORT 2017.pdf","","value","5,577","4,993","8,287","7,764","2,177","527","856","820","1,668","6,246","4,207","7,314","50,436"
"2017","NEWPORT 2017.pdf","Sole, rock","landings","","","","2","","","14","33","22","11","","","82"
"2017","NEWPORT 2017.pdf","","value","","","","0","","","3","10","7","3","","","23"
"2017","NEWPORT 2017.pdf","Sole, sand","landings","","","","","","","453","","","","","","453"
"2017","NEWPORT 2017.pdf","","value","","","","","","","294","","","","","","294"
"2017","NEWPORT 2017.pdf","Sole, slender","landings","","","","","42","2","4","52","246","1,828","","","2,174"
"2017","NEWPORT 2017.pdf","","value","","","","","0","0","0","0","0","0","","","0"
"2017","NEWPORT 2017.pdf","Sunfish, ocean","landings","","","","","","","","","","36","","","36"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","0","","","0"
"2017","NEWPORT 2017.pdf","Thornyhead, longspine","landings","445","1,271","19,304","13,095","239","","","3","759","592","1,067","10,354","47,129"
"2017","NEWPORT 2017.pdf","","value","80","66","6,602","4,475","91","","","1","324","74","80","2,464","14,257"
"2017","NEWPORT 2017.pdf","Thornyhead, shortspine","landings","22,595","26,152","53,567","46,682","18,623","368","2,149","4,964","8,363","10,239","21,351","52,506","267,559"
"2017","NEWPORT 2017.pdf","","value","16,368","19,850","39,229","32,880","12,017","185","1,423","2,905","6,221","7,296","15,934","39,448","193,756"
"2017","NEWPORT 2017.pdf","Tuna, albacore","landings","","","","","","6,345","686,600","828,044","323,400","200,005","","","2,044,394"
"2017","NEWPORT 2017.pdf","","value","","","","","","12,668","1,533,968","2,035,741","835,111","415,832","","","4,833,320"
"2017","NEWPORT 2017.pdf","Tuna, skipjack","landings","","","","","","","16","","","","","","16"
"2017","NEWPORT 2017.pdf","","value","","","","","","","16","","","","","","16"
"2017","NEWPORT 2017.pdf","Whiting, Pac. (hake)","landings","255","11","14,287","913","4,137,688","14,398,142","15,241,332","16,733,441","18,658,964","12,382,108","1,236,060","58","82,803,259"
"2017","NEWPORT 2017.pdf","","value","0","0","0","4","320,564","1,200,928","1,277,336","1,424,126","1,609,981","961,403","92,235","0","6,886,577"
"2017","NEWPORT 2017.pdf","Wolf-eel","landings","","","","85","","","","","","","","","85"
"2017","NEWPORT 2017.pdf","","value","","","","320","","","","","","","","","320"
"2017","NEWPORT 2017.pdf","Yellowtail","landings","","","","","","15","","","","","","","15"
"2017","NEWPORT 2017.pdf","","value","","","","","","15","","","","","",NA,"15"
"2017","NEWPORT 2017.pdf","Crustaceans","landings","4,455,142","2,254,539","278,771","216,439","1,125,346","2,625,058","2,090,381","1,294,960","949,003","226,081","5,694",NA,"15,521,414"
"2017","NEWPORT 2017.pdf","","value","12,890,295","6,642,330","1,069,202","1,128,579","1,131,036","1,592,487","1,188,953","849,318","810,183","186,546","2,598",NA,"27,491,527"
"2017","NEWPORT 2017.pdf","Barnacle, gooseneck","landings","","","","","36","11","7","","","","10",NA,"64"
"2017","NEWPORT 2017.pdf","","value","","","","","72","22","56","","","","10",NA,"160"
"2017","NEWPORT 2017.pdf","Crab, Dungeness, bay","landings","","","","","","","","","15,121","2,075","457",NA,"17,653"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","75,459","8,009","2,532",NA,"86,000"
"2017","NEWPORT 2017.pdf","Crab, Dungeness, ocean","landings","4,455,142","2,254,539","278,769","216,439","96,814","51,731","26,533","12,800","","","5,188",NA,"7,397,955"
"2017","NEWPORT 2017.pdf","","value","12,890,295","6,642,330","1,069,200","1,128,579","577,398","293,702","127,162","60,357","","","0",NA,"22,789,023"
"2017","NEWPORT 2017.pdf","Crab, hermit","landings","","","","","","","","","","","1",NA,"1"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","","18",NA,"18"
"2017","NEWPORT 2017.pdf","Crab, rock","landings","","","2","","","","","","","200","38",NA,"240"
"2017","NEWPORT 2017.pdf","","value","","","2","","","","","","","200","38",NA,"240"
"2017","NEWPORT 2017.pdf","Shrimp, pink","landings","","","","","1,028,496","2,573,316","2,063,841","1,282,160","933,882","223,806","",NA,"8,105,501"
"2017","NEWPORT 2017.pdf","","value","","","","","553,566","1,298,763","1,061,735","788,961","734,724","178,337","",NA,"4,616,086"
"2017","NEWPORT 2017.pdf","Molluscs","landings","3","","22","359","4,074","3,737","4,442","3,035","1,960","1,414","806",NA,"19,852"
"2017","NEWPORT 2017.pdf","","value","0","","21","178","348","20","539","17","4","0","556",NA,"1,683"
"2017","NEWPORT 2017.pdf","Clams, butter","landings","","","","324","178","","3","","","","",NA,"505"
"2017","NEWPORT 2017.pdf","","value","","","","162","89","","3","","","","",NA,"254"
"2017","NEWPORT 2017.pdf","Clams, cockle","landings","","","","4","2","6","13","34","8","","",NA,"67"
"2017","NEWPORT 2017.pdf","","value","","","","2","1","3","7","17","4","","",NA,"34"
"2017","NEWPORT 2017.pdf","Clams, gaper","landings","","","","26","15","","118","","","","516",NA,"675"
"2017","NEWPORT 2017.pdf","","value","","","","13","8","","142","","","","542",NA,"705"
"2017","NEWPORT 2017.pdf","Clams, Nat. Littleneck","landings","","","","1","","","","","","","",NA,"1"
"2017","NEWPORT 2017.pdf","","value","","","","1","","","","","","","",NA,"1"
"2017","NEWPORT 2017.pdf","Mussels, ocean","landings","","","","","","","2","","","","",NA,"2"
"2017","NEWPORT 2017.pdf","","value","","","","","","","2","","","","",NA,"2"
"2017","NEWPORT 2017.pdf","Octopus","landings","","","20","","50","21","150","","1","","",NA,"242"
"2017","NEWPORT 2017.pdf","","value","","","20","","250","17","375","","0","","",NA,"662"
"2017","NEWPORT 2017.pdf","Snails & chitons","landings","","","","","","","","","","","1",NA,"1"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","","14",NA,"14"
"2017","NEWPORT 2017.pdf","Squid, Market","landings","","","","","","","","","","62","",NA,"62"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","0","",NA,"0"
"2017","NEWPORT 2017.pdf","Squid, other sp.","landings","3","","2","4","3,829","3,710","4,156","3,001","1,951","1,352","289",NA,"18,297"
"2017","NEWPORT 2017.pdf","","value","0","","1","0","0","0","10","0","0","0","0",NA,"11"
"2017","NEWPORT 2017.pdf","","landings","","","","","","27","2","16","16","1","34","","96"
"2017","NEWPORT 2017.pdf","","value","","","","","","0","0","0","0","0","510","","510"
"2017","NEWPORT 2017.pdf","","landings","","","","","","27","2","16","16","1","","","62"
"2017","NEWPORT 2017.pdf","","value","","","","","","0","0","0","0","0","","","0"
"2017","NEWPORT 2017.pdf","","landings","","","","","","","","","","","34","","34"
"2017","NEWPORT 2017.pdf","","value","","","","","","","","","","","510","","510"
"2017","NEWPORT 2017.pdf","Total","landings","4,997,168","3,183,342","1,421,479","1,850,080","6,183,317","17,733,501","19,294,009","19,934,703","21,345,213","14,632,560","2,541,559","1,787,172","114,904,103"
"2017","NEWPORT 2017.pdf","","value","13,278,065","7,165,949","1,785,971","2,253,709","2,368,003","4,355,300","6,559,210","4,988,320","4,756,457","3,188,495","859,163","1,129,611","52,688,253"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","38","40,936","67,676","85,970","35,996","22,262","","1,292","254,170"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","413","164,848","192,453","248,150","107,014","68,374","","3,772","785,024"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","","","","55","","","55"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","","","","6","","","6"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","2,605","8,784","","","","","","11,389"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","17,757","50,916","","","","","","68,673"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","800","900","","","","","1,700"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","160","180","","","","","340"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","175","","","76","","","251"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","526","","","57","","","583"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","","","","37","","","37"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","","","","19","","","19"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","","","","152","","","152"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","","","","74","","","74"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","","","","14","","","14"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","","","","7","","","7"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","38,331","3,207","1,400","2,466","1,345","","1,292","48,041"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","147,091","11,960","4,734","10,212","4,491","","3,772","182,260"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","38","","199","","","","","","237"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","413","","1,211","","","","","","1,624"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","900","300","","","","","1,200"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","180","60","","","","","240"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","84","","183","110","","","377"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","29","","73","44","","","146"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","389","","10","107","","","506"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","83","","4","43","","","130"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","","","","2","","","2"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","","","","1","","","1"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","","","","19","","","19"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","","","","25","","","25"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","","","","","","","53,138","83,370","33,337","20,345","","","190,190"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","","","","","","","127,388","243,176","96,725","63,607","","","530,896"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"landings","225,454","110,037","97,587","81,455","52,354","25,605","10,341","1,735","9,843","9,373","3,656","1,570","629,010"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf",NA,"value","678,783","350,197","388,793","412,366","295,147","121,787","39,920","6,089","45,274","33,439","11,931","4,854","2,388,580"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","landings","","","","","","","","","6,810","5,642","1,497","","13,949"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","value","","","","","","","","","37,164","23,631","5,298","","66,093"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","landings","224,146","108,557","94,733","77,686","47,606","21,358","8,699","478","","","","","583,263"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","value","675,159","346,231","380,461","401,132","281,326","110,461","35,251","2,451","","","","","2,232,472"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","landings","1,308","1,480","2,854","3,730","4,748","4,247","1,642","1,257","3,033","3,731","2,159","1,570","31,759"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","value","3,624","3,966","8,332","11,158","13,821","11,326","4,669","3,638","8,110","9,808","6,633","4,854","89,939"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","landings","","","","39","","","","","","","","","39"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","value","","","","76","","","","","","","","","76"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","Total","landings","225,454","110,037","97,587","81,455","52,392","66,541","78,017","87,705","45,839","31,635","3,656","2,862","883,180"
"2017","WALDPORT-YACHATS-FLORENCE-WINCHESTER BAY 2017.pdf","","value","678,783","350,197","388,793","412,366","295,560","286,635","232,373","254,239","152,288","101,813","11,931","8,626","3,173,604"
