"year","filename","port","species","month","landings","value"
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","June",35,13
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","July",30,12
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","August",52,19
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","September",43,17
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","October",30,12
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","November",41,16
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, Dover","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","April",1,2
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","June",9,11
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","September",6,6
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","October",11,17
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","November",4,4
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, petrale","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","May",2,1
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","June",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","October",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, rock","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","June",2,1
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","October",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Sole, sand","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","June",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","October",1,1
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Surfperch spp","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","January",48,46
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","February",1,1
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","April",8,5
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","May",28,23
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","June",16,8
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","July",12,5
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","August",22,12
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","September",14,8
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","October",3,3
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","November",5,3
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Thornyhead, shortspine","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","June",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","July",7705,11653
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","August",4032,5205
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","September",6616,9691
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","October",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Tuna, albacore","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","May",19,12
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","June",8,4
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","August",4,4
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","October",6,6
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Port Orford","Wolf-eel","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","March",25,13
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","June",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","October",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Mussels, ocean","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","January",130,130
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","February",164,176
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","March",107,151
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","April",179,373
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","May",318,696
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","June",206,206
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","July",22,22
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","September",22,66
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","October",16,32
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, ghost","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","June",28,84
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","October",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","November",0,0
2014,"Commercial food fish landings by port 2014.pdf","Siletz Bay","Shrimp, mud","December",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","January",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","February",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","March",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","April",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","May",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","June",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","July",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","August",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","September",0,0
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","October",710,2302
2014,"Commercial food fish landings by port 2014.pdf","Union","Crayfish","November",0,0
