"waters","comm_name","comm_name_orig","sci_name","year","landings_n"
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2009,1725
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2010,7
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2011,222
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2012,66
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2013,59
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2014,12632
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2015,26698
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2016,114
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2017,1896
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2018,15700
"USA","Skipjack tuna","Tuna, skipjack","Katsuwonus pelamis",2019,15960
"USA","Striped bass","Bass, striped","Morone saxatilis",2000,18501
"USA","Striped bass","Bass, striped","Morone saxatilis",2001,10874
"USA","Striped bass","Bass, striped","Morone saxatilis",2002,6621
"USA","Striped bass","Bass, striped","Morone saxatilis",2003,7942
"USA","Striped bass","Bass, striped","Morone saxatilis",2004,6603
"USA","Striped bass","Bass, striped","Morone saxatilis",2005,7771
"USA","Striped bass","Bass, striped","Morone saxatilis",2006,2613
"USA","Striped bass","Bass, striped","Morone saxatilis",2007,5944
"USA","Striped bass","Bass, striped","Morone saxatilis",2008,10807
"USA","Striped bass","Bass, striped","Morone saxatilis",2009,8927
"USA","Striped bass","Bass, striped","Morone saxatilis",2010,3314
"USA","Striped bass","Bass, striped","Morone saxatilis",2011,6340
"USA","Striped bass","Bass, striped","Morone saxatilis",2012,1050
"USA","Striped bass","Bass, striped","Morone saxatilis",2013,1171
"USA","Striped bass","Bass, striped","Morone saxatilis",2014,5462
"USA","Striped bass","Bass, striped","Morone saxatilis",2015,19689
"USA","Striped bass","Bass, striped","Morone saxatilis",2016,7794
"USA","Striped bass","Bass, striped","Morone saxatilis",2017,8730
"USA","Striped bass","Bass, striped","Morone saxatilis",2018,15375
"USA","Striped bass","Bass, striped","Morone saxatilis",2019,15378
"USA","Striped marlin","Marlin, striped","Kajikia audax",2000,2
"USA","Striped marlin","Marlin, striped","Kajikia audax",2001,0
"USA","Striped marlin","Marlin, striped","Kajikia audax",2002,2
"USA","Striped marlin","Marlin, striped","Kajikia audax",2003,0
"USA","Striped marlin","Marlin, striped","Kajikia audax",2004,1
"USA","Striped marlin","Marlin, striped","Kajikia audax",2005,4
"USA","Striped marlin","Marlin, striped","Kajikia audax",2006,2
"USA","Striped marlin","Marlin, striped","Kajikia audax",2007,93
"USA","Striped marlin","Marlin, striped","Kajikia audax",2008,1
"USA","Striped marlin","Marlin, striped","Kajikia audax",2009,4
"USA","Striped marlin","Marlin, striped","Kajikia audax",2010,0
"USA","Striped marlin","Marlin, striped","Kajikia audax",2011,0
"USA","Striped marlin","Marlin, striped","Kajikia audax",2012,2
"USA","Striped marlin","Marlin, striped","Kajikia audax",2013,6
"USA","Striped marlin","Marlin, striped","Kajikia audax",2014,3
"USA","Striped marlin","Marlin, striped","Kajikia audax",2015,30
"USA","Striped marlin","Marlin, striped","Kajikia audax",2016,3
"USA","Striped marlin","Marlin, striped","Kajikia audax",2017,7
"USA","Striped marlin","Marlin, striped","Kajikia audax",2018,0
"USA","Striped marlin","Marlin, striped","Kajikia audax",2019,0
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2000,339
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2001,205
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2002,207
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2003,436
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2004,191
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2005,130
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2006,301
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2007,147
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2008,147
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2009,127
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2010,184
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2011,220
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2012,106
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2013,128
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2014,13
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2015,45
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2016,7
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2017,14
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2018,19
"USA","Sturgeon","Sturgeon, unspecified","Acipenser spp.",2019,19
"USA","Wahoo","Wahoo","Acanthocybium solandri",2000,15
"USA","Wahoo","Wahoo","Acanthocybium solandri",2001,982
"USA","Wahoo","Wahoo","Acanthocybium solandri",2002,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2003,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2004,360
"USA","Wahoo","Wahoo","Acanthocybium solandri",2005,37
"USA","Wahoo","Wahoo","Acanthocybium solandri",2006,19
"USA","Wahoo","Wahoo","Acanthocybium solandri",2007,17
"USA","Wahoo","Wahoo","Acanthocybium solandri",2008,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2009,82
"USA","Wahoo","Wahoo","Acanthocybium solandri",2010,6
"USA","Wahoo","Wahoo","Acanthocybium solandri",2011,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2012,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2013,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2014,8
"USA","Wahoo","Wahoo","Acanthocybium solandri",2015,168
"USA","Wahoo","Wahoo","Acanthocybium solandri",2016,0
"USA","Wahoo","Wahoo","Acanthocybium solandri",2017,3
"USA","Wahoo","Wahoo","Acanthocybium solandri",2018,1
"USA","Wahoo","Wahoo","Acanthocybium solandri",2019,1
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2000,7390
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2001,4655
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2002,2366
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2003,3429
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2004,1321
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2005,3373
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2006,2166
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2007,1312
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2008,1711
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2009,1666
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2010,812
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2011,1163
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2012,1713
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2013,1444
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2014,1011
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2015,599
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2016,176
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2017,221
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2018,372
"USA","White croaker (kingfish)","Croaker, white","Genyonemus lineatus",2019,372
"USA","White seabass","Seabass, white","Atractoscion nobilis",2000,17394
"USA","White seabass","Seabass, white","Atractoscion nobilis",2001,10257
"USA","White seabass","Seabass, white","Atractoscion nobilis",2002,8481
"USA","White seabass","Seabass, white","Atractoscion nobilis",2003,8407
"USA","White seabass","Seabass, white","Atractoscion nobilis",2004,3100
"USA","White seabass","Seabass, white","Atractoscion nobilis",2005,2756
"USA","White seabass","Seabass, white","Atractoscion nobilis",2006,6377
"USA","White seabass","Seabass, white","Atractoscion nobilis",2007,2134
"USA","White seabass","Seabass, white","Atractoscion nobilis",2008,4034
"USA","White seabass","Seabass, white","Atractoscion nobilis",2009,2918
"USA","White seabass","Seabass, white","Atractoscion nobilis",2010,3274
"USA","White seabass","Seabass, white","Atractoscion nobilis",2011,5436
"USA","White seabass","Seabass, white","Atractoscion nobilis",2012,4194
"USA","White seabass","Seabass, white","Atractoscion nobilis",2013,4671
"USA","White seabass","Seabass, white","Atractoscion nobilis",2014,5400
"USA","White seabass","Seabass, white","Atractoscion nobilis",2015,1747
"USA","White seabass","Seabass, white","Atractoscion nobilis",2016,1816
"USA","White seabass","Seabass, white","Atractoscion nobilis",2017,3424
"USA","White seabass","Seabass, white","Atractoscion nobilis",2018,2817
"USA","White seabass","Seabass, white","Atractoscion nobilis",2019,2817
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2000,12933
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2001,9025
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2002,509
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2003,2788
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2004,8328
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2005,5630
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2006,5104
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2007,1083
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2008,5596
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2009,5515
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2010,1033
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2011,1236
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2012,6391
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2013,3462
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2014,107827
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2015,108372
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2016,19837
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2017,12421
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2018,15458
"USA","Yellowfin tuna","Tuna, yellowfin","Thunnus albacares",2019,16018
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2000,32790
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2001,29467
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2002,24809
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2003,24528
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2004,36502
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2005,14016
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2006,44760
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2007,15041
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2008,6873
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2009,6648
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2010,2530
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2011,3310
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2012,13840
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2013,21373
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2014,71846
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2015,131944
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2016,78658
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2017,62643
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2018,37163
"USA","Yellowtail (amberjack)","Yellowtail","Seriola lalandi",2019,37681
