"tsn","level","sci_name","class","family","genus","infrakingdom","infraorder","infraphylum","kingdom","order","phylum","species","subfamily","subkingdom","suborder","subphylum","superclass","division","variety","subclass","subdivision","superphylum","subgenus","superorder","tribe","superfamily","infraclass","superdivision","subspecies"
"169013","Family","Gerreidae","Teleostei","Gerreidae",NA,"Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169015","Species","Eucinostomus argenteus","Teleostei","Gerreidae","Eucinostomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Eucinostomus argenteus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169016","Species","Eucinostomus gula","Teleostei","Gerreidae","Eucinostomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Eucinostomus gula",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169018","Species","Eucinostomus lefroyi","Teleostei","Gerreidae","Eucinostomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Eucinostomus lefroyi",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169019","Species","Eucinostomus melanopterus","Teleostei","Gerreidae","Eucinostomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Eucinostomus melanopterus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169022","Species","Eucinostomus havana","Teleostei","Gerreidae","Eucinostomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Eucinostomus havana",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169029","Species","Diapterus auratus","Teleostei","Gerreidae","Diapterus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Diapterus auratus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169032","Species","Gerres cinereus","Teleostei","Gerreidae","Gerres","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Gerres cinereus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169055","Family","Haemulidae","Teleostei","Haemulidae",NA,"Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169057","Genus","Haemulon","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169058","Species","Haemulon aurolineatum","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon aurolineatum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169060","Species","Haemulon album","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon album",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169063","Species","Haemulon carbonarium","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon carbonarium",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169064","Species","Haemulon chrysargyreum","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon chrysargyreum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169065","Species","Haemulon flavolineatum","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon flavolineatum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169066","Species","Haemulon macrostomum","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon macrostomum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169067","Species","Haemulon melanurum","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon melanurum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169069","Species","Haemulon sciurus","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon sciurus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169073","Species","Haemulon striatum","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon striatum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169074","Species","Haemulon parra","Teleostei","Haemulidae","Haemulon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Haemulon parra",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169077","Species","Orthopristis chrysoptera","Teleostei","Haemulidae","Orthopristis","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Orthopristis chrysoptera",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169084","Species","Anisotremus surinamensis","Teleostei","Haemulidae","Anisotremus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Anisotremus surinamensis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169086","Species","Anisotremus virginicus","Teleostei","Haemulidae","Anisotremus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Anisotremus virginicus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169090","Species","Conodon nobilis","Teleostei","Haemulidae","Conodon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Conodon nobilis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169093","Species","Pomadasys crocro","Teleostei","Haemulidae","Pomadasys","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Pomadasys crocro",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169118","Species","Xenistius californiensis","Teleostei","Haemulidae","Xenistius","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Xenistius californiensis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169129","Family","Lethrinidae","Teleostei","Lethrinidae",NA,"Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169170","Species","Monotaxis grandoculis","Teleostei","Lethrinidae","Monotaxis","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Monotaxis grandoculis","Monotaxinae","Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169180","Family","Sparidae","Teleostei","Sparidae",NA,"Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169182","Species","Stenotomus chrysops","Teleostei","Sparidae","Stenotomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Stenotomus chrysops",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169183","Species","Stenotomus caprinus","Teleostei","Sparidae","Stenotomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Stenotomus caprinus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169187","Species","Lagodon rhomboides","Teleostei","Sparidae","Lagodon","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Lagodon rhomboides",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169189","Species","Archosargus probatocephalus","Teleostei","Sparidae","Archosargus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Archosargus probatocephalus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169190","Species","Archosargus rhomboidalis","Teleostei","Sparidae","Archosargus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Archosargus rhomboidalis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169192","Species","Diplodus holbrookii","Teleostei","Sparidae","Diplodus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Diplodus holbrookii",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169193","Species","Diplodus argenteus","Teleostei","Sparidae","Diplodus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Diplodus argenteus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169195","Genus","Calamus","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169196","Species","Calamus arctifrons","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus arctifrons",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169197","Species","Calamus bajonado","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus bajonado",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169198","Species","Calamus calamus","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus calamus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169200","Species","Calamus leucosteus","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus leucosteus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169201","Species","Calamus nodosus","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus nodosus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169203","Species","Calamus proridens","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus proridens",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169205","Species","Calamus penna","Teleostei","Sparidae","Calamus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Calamus penna",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169207","Species","Pagrus pagrus","Teleostei","Sparidae","Pagrus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Pagrus pagrus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169237","Family","Sciaenidae","Teleostei","Sciaenidae",NA,"Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169238","Genus","Cynoscion","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169239","Species","Cynoscion nebulosus","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cynoscion nebulosus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169240","Species","Cynoscion nothus","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cynoscion nothus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169241","Species","Cynoscion regalis","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cynoscion regalis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169243","Species","Cynoscion arenarius","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cynoscion arenarius",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169251","Species","Cynoscion parvipinnis","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cynoscion parvipinnis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169252","Species","Cynoscion xanthulus","Teleostei","Sciaenidae","Cynoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cynoscion xanthulus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169257","Species","Genyonemus lineatus","Teleostei","Sciaenidae","Genyonemus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Genyonemus lineatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169259","Species","Bairdiella chrysoura","Teleostei","Sciaenidae","Bairdiella","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Bairdiella chrysoura",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169267","Species","Leiostomus xanthurus","Teleostei","Sciaenidae","Leiostomus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Leiostomus xanthurus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169269","Species","Larimus fasciatus","Teleostei","Sciaenidae","Larimus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Larimus fasciatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169273","Genus","Menticirrhus","Teleostei","Sciaenidae","Menticirrhus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata",NA,NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169274","Species","Menticirrhus americanus","Teleostei","Sciaenidae","Menticirrhus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Menticirrhus americanus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169275","Species","Menticirrhus littoralis","Teleostei","Sciaenidae","Menticirrhus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Menticirrhus littoralis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169276","Species","Menticirrhus saxatilis","Teleostei","Sciaenidae","Menticirrhus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Menticirrhus saxatilis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169280","Species","Menticirrhus undulatus","Teleostei","Sciaenidae","Menticirrhus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Menticirrhus undulatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169283","Species","Micropogonias undulatus","Teleostei","Sciaenidae","Micropogonias","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Micropogonias undulatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169288","Species","Pogonias cromis","Teleostei","Sciaenidae","Pogonias","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Pogonias cromis",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169290","Species","Sciaenops ocellatus","Teleostei","Sciaenidae","Sciaenops","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Sciaenops ocellatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169292","Species","Stellifer lanceolatus","Teleostei","Sciaenidae","Stellifer","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Stellifer lanceolatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169298","Species","Umbrina coroides","Teleostei","Sciaenidae","Umbrina","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Umbrina coroides",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169303","Species","Umbrina roncador","Teleostei","Sciaenidae","Umbrina","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Umbrina roncador",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169314","Species","Equetus lanceolatus","Teleostei","Sciaenidae","Equetus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Equetus lanceolatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169317","Species","Equetus punctatus","Teleostei","Sciaenidae","Equetus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Equetus punctatus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169319","Species","Pareques umbrosus","Teleostei","Sciaenidae","Pareques","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Pareques umbrosus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169323","Species","Pareques iwamotoi","Teleostei","Sciaenidae","Pareques","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Pareques iwamotoi",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169325","Species","Odontoscion dentex","Teleostei","Sciaenidae","Odontoscion","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Odontoscion dentex",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169358","Species","Cheilotrema saturnum","Teleostei","Sciaenidae","Cheilotrema","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Cheilotrema saturnum",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169362","Species","Seriphus politus","Teleostei","Sciaenidae","Seriphus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Seriphus politus",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
"169364","Species","Aplodinotus grunniens","Teleostei","Sciaenidae","Aplodinotus","Deuterostomia",NA,"Gnathostomata","Animalia","Perciformes","Chordata","Aplodinotus grunniens",NA,"Bilateria","Percoidei","Vertebrata","Actinopterygii",NA,NA,NA,NA,NA,NA,"Acanthopterygii",NA,NA,NA,NA,NA
