"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","EXVESSEL_REVENUE","LANDED_WEIGHT_PPP","LANDED_WEIGHT_MTONS","CONFIDENTIAL_FLAG"
"2019","AT-SEA","GRND","MGRN","SPINY DOGFISH","DSRK",0,0,419.9,""
"2019","AT-SEA","GRND","MGRN","UNSP. GRENADIERS","GRDR",0,0,.5,""
"2019","AT-SEA","GRND","MGRN","LONGNOSE SKATE","LSKT",0,0,.6,""
"2019","AT-SEA","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*"
"2019","AT-SEA","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"*"
"2019","AT-SEA","GRND","ROCK","AURORA ROCKFISH","ARRA",0,0,.2,""
"2019","AT-SEA","GRND","ROCK","BANK ROCKFISH","BANK",0,0,0,""
"2019","AT-SEA","GRND","ROCK","BOCACCIO","BCAC",0,0,7,""
"2019","AT-SEA","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",0,0,.3,""
"2019","AT-SEA","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",0,0,.1,""
"2019","AT-SEA","GRND","ROCK","CANARY ROCKFISH","CNRY",0,0,3.7,""
"2019","AT-SEA","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",0,0,63.7,""
"2019","AT-SEA","GRND","ROCK","HARLEQUIN ROCKFISH","HLQN",,,,"*"
"2019","AT-SEA","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,0,135.1,""
"2019","AT-SEA","GRND","ROCK","REDBANDED ROCKFISH","RDBD",,,,"*"
"2019","AT-SEA","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,0,.5,""
"2019","AT-SEA","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",0,0,111.3,""
"2019","AT-SEA","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,0,184.2,""
"2019","AT-SEA","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",0,0,0,""
"2019","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.5,""
"2019","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,51.7,""
"2019","AT-SEA","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",0,0,1,""
"2019","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,50.1,""
"2019","AT-SEA","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",0,0,0,""
"2019","AT-SEA","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*"
"2019","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,139,""
"2019","AT-SEA","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",0,0,.1,""
"2019","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,199.9,""
"2019","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,1.1,""
"2019","AT-SEA","GRND","ROND","PACIFIC COD","PCOD",,,,"*"
"2019","AT-SEA","GRND","ROND","WALLEYE POLLOCK","PLCK",0,0,0,""
"2019","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",34994840,.09,168174.9,""
"2019","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,57.4,""
"2019","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",0,0,0,""
"2019","AT-SEA","HMSP","....","BLUE SHARK","BSRK",,,,"*"
"2019","AT-SEA","HMSP","....","SWORDFISH","SWRD",,,,"*"
"2019","AT-SEA","HMSP","TUNA","BLUEFIN TUNA","BTNA",,,,"*"
"2019","AT-SEA","OTHR","....","ALEUTIAN SKATE","ASKT",,,,"*"
"2019","AT-SEA","OTHR","....","EULACHON","EULC",0,0,0,""
"2019","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,.4,""
"2019","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"2019","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,82.7,""
"2019","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",0,0,.2,""
"2019","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,48.5,""
"2019","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,.2,""
"2019","AT-SEA","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*"
"2019","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,44.3,""
"2019","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",0,0,0,""
"2019","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,50.8,""
"2019","AT-SEA","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"*"
"2019","AT-SEA","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",,,,"*"
"2019","AT-SEA","SAMN","....","CHUM SALMON","CHUM",,,,"*"
"2019","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",0,0,0,""
"2019","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,.7,""
"2020","AT-SEA","CPEL","....","PACIFIC HERRING","PHRG",,,,"*"
"2020","AT-SEA","CPEL","WETF","CHUB MACKEREL","CMCK",0,0,2.1,""
"2020","AT-SEA","CPEL","WETF","JACK MACKEREL","JMCK",0,0,82.8,""
"2020","AT-SEA","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"*"
"2020","AT-SEA","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",0,0,3.8,""
"2020","AT-SEA","GRND","FLAT","DOVER SOLE","DOVR",0,0,.2,""
"2020","AT-SEA","GRND","FLAT","ENGLISH SOLE","EGLS",0,0,0,""
"2020","AT-SEA","GRND","FLAT","FLATHEAD SOLE","FSOL",0,0,0,""
"2020","AT-SEA","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*"
"2020","AT-SEA","GRND","FLAT","REX SOLE","REX",0,0,2.1,""
"2020","AT-SEA","GRND","FLAT","SLENDER SOLE","SLNS",0,0,0,""
"2020","AT-SEA","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"*"
"2020","AT-SEA","GRND","MGRN","BIG SKATE","BSKT",0,0,.2,""
"2020","AT-SEA","GRND","MGRN","SPINY DOGFISH","DSRK",0,0,55.1,""
"2020","AT-SEA","GRND","MGRN","UNSP. GRENADIERS","GRDR",0,0,2,""
"2020","AT-SEA","GRND","MGRN","LONGNOSE SKATE","LSKT",0,0,.1,""
"2020","AT-SEA","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*"
"2020","AT-SEA","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*"
"2020","AT-SEA","GRND","ROCK","BANK ROCKFISH","BANK",0,0,0,""
"2020","AT-SEA","GRND","ROCK","BOCACCIO","BCAC",0,0,3.2,""
"2020","AT-SEA","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"*"
"2020","AT-SEA","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",0,0,.2,""
"2020","AT-SEA","GRND","ROCK","CANARY ROCKFISH","CNRY",0,0,.5,""
"2020","AT-SEA","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",0,0,33.1,""
"2020","AT-SEA","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"*"
"2020","AT-SEA","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*"
"2020","AT-SEA","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,0,3.1,""
"2020","AT-SEA","GRND","ROCK","REDBANDED ROCKFISH","RDBD",,,,"*"
"2020","AT-SEA","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,0,0,""
"2020","AT-SEA","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",0,0,31.2,""
"2020","AT-SEA","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,0,20.2,""
"2020","AT-SEA","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*"
"2020","AT-SEA","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,0,.1,""
"2020","AT-SEA","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",0,0,9.7,""
"2020","AT-SEA","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",,,,"*"
"2020","AT-SEA","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",0,0,6.3,""
"2020","AT-SEA","GRND","ROCK","WIDOW ROCKFISH","WDOW",0,0,68.6,""
"2020","AT-SEA","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",0,0,111.2,""
"2020","AT-SEA","GRND","ROND","LINGCOD","LCOD",0,0,.6,""
"2020","AT-SEA","GRND","ROND","PACIFIC COD","PCOD",0,0,0,""
"2020","AT-SEA","GRND","ROND","PACIFIC WHITING","PWHT",21490738,.07,148275.2,""
"2020","AT-SEA","GRND","ROND","SABLEFISH","SABL",0,0,12.2,""
"2020","AT-SEA","GRND","ROND","UNSP. ROUNDFISH","URND",0,0,0,""
"2020","AT-SEA","HMSP","....","BLUE SHARK","BSRK",0,0,.3,""
"2020","AT-SEA","OTHR","....","EULACHON","EULC",0,0,0,""
"2020","AT-SEA","OTHR","....","MISC. FISH/ANIMALS","MISC",0,0,.4,""
"2020","AT-SEA","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"2020","AT-SEA","OTHR","....","MISC. FISH","MSC2",0,0,55.5,""
"2020","AT-SEA","OTHR","....","UNSP. OCTOPUS","OCTP",0,0,.1,""
"2020","AT-SEA","OTHR","....","OTHER SHARK","OSRK",0,0,17.4,""
"2020","AT-SEA","OTHR","....","PACIFIC POMFRET","POMF",0,0,0,""
"2020","AT-SEA","OTHR","....","UNSP. SHAD","SHAD",0,0,24.7,""
"2020","AT-SEA","OTHR","....","SANDPAPER SKATE","SPSK",,,,"*"
"2020","AT-SEA","OTHR","....","UNSP. SQUID","SQID",0,0,31.9,""
"2020","AT-SEA","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"*"
"2020","AT-SEA","SAMN","....","CHINOOK SALMON","CHNK",0,0,.1,""
"2020","AT-SEA","SAMN","....","CHUM SALMON","CHUM",,,,"*"
"2020","AT-SEA","SRMP","....","UNSP. OCEAN SHRIMP","USRM",0,0,0,""
"2020","AT-SEA","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",0,,.2,""
