"year","filename","area","category","species","check","January","February","March","April","May","June","July","August","September","October","November","December","Total","Extra"
2019,"Table14MB_2019_ADA.pdf","","","Sole, Dover 12",,,"0","0","1","0","0","0","0","0","0","4","0","17",
2019,"Table14MB_2019_ADA.pdf","","","Sole, petrale 0",,,"0","0","0","0","13","131","25","6","9","0","0","183",
2019,"Table14MB_2019_ADA.pdf","","","Sole, rex 0",,,"0","0","0","0","3","0","0","0","0","0","0","3",
2019,"Table14MB_2019_ADA.pdf","","","Sole, rock 5",,,"0","0","0","2","7","0","3","0","0","3","2","22",
2019,"Table14MB_2019_ADA.pdf","","","Sole, sand 0",,,"0","0","0","0","13","39","0","0","0","0","3","55",
2019,"Table14MB_2019_ADA.pdf","","","Stickleback, threespine 0",,,"0","0","304","0","0","0","0","0","0","0","0","304",
2019,"Table14MB_2019_ADA.pdf","","","Surfperch, barred 933",,,"574","665","918","0","0","0","10","0","140","542","551","4,333",
2019,"Table14MB_2019_ADA.pdf","","","Surfperch, calico 1",,,"0","0","0","0","0","0","0","0","0","0","0","1",
2019,"Table14MB_2019_ADA.pdf","","","Surfperch, unspecified 0",,,"0","0","0","0","0","0","0","0","12","0","0","12",
2019,"Table14MB_2019_ADA.pdf","","","Swordfish 0",,,"0","0","0","0","0","0","0","88","910","2,835","0","3,833",
2019,"Table14MB_2019_ADA.pdf","","","Thornyhead, longspine 262",,,"142","269","51","83","364","73","162","136","210","390","139","2,281",
2019,"Table14MB_2019_ADA.pdf","","","Thornyhead, shortspine 1,412",,,"1,874","5,226","737","437","3,281","345","1,166","753","994","1,860","941","19,025",
2019,"Table14MB_2019_ADA.pdf","","","Tuna, albacore 0",,,"0","0","0","0","0","0","3,355","0","2,466","0","0","5,821",
2019,"Table14MB_2019_ADA.pdf","","","Tuna, bluefin 0",,,"0","0","0","0","0","0","0","0","901","0","0","901",
2019,"Table14MB_2019_ADA.pdf","","","Tuna, skipjack 0",,,"0","0","0","0","0","0","0","0","122","0","0","122",
2019,"Table14MB_2019_ADA.pdf","","","Turbot 0",,,"0","0","0","0","21","68","17","0","3","0","0","109",
2019,"Table14MB_2019_ADA.pdf","","","Whitefish, ocean 23",,,"5","0","0","3","28","38","78","42","60","80","24","379",
2019,"Table14MB_2019_ADA.pdf","","California Waters – Crustaceans","California Waters – Crustaceans",,,"","","","","","","","","","","","",
2019,"Table14MB_2019_ADA.pdf","","","Crab, brown rock 0",,,"0","1,691","3,507","2,170","2,358","1,810","0","969","1,991","0","0","14,496",
2019,"Table14MB_2019_ADA.pdf","","","Crab, Dungeness 22,805",,,"22,556","42,878","24,327","0","0","0","0","0","0","0","10,312","122,878",
2019,"Table14MB_2019_ADA.pdf","","","Crab, red rock 407",,,"1,370","3,569","3,316","467","778","3,287","4,787","2,231","1,075","2,532","1,940","25,759",
2019,"Table14MB_2019_ADA.pdf","","","Crab, rock unspecified 0",,,"0","1,360","94","0","0","0","0","0","0","0","0","1,454",
2019,"Table14MB_2019_ADA.pdf","","","Crab, spider 88",,,"54","53","588","683","425","465","576","218","47","0","17","3,213",
2019,"Table14MB_2019_ADA.pdf","","","Crab, spider/sheep 0",,,"30","0","0","0","0","0","0","0","0","0","0","30",
2019,"Table14MB_2019_ADA.pdf","","claws","claws",,,"","","","","","","","","","","","",
2019,"Table14MB_2019_ADA.pdf","","","Crab, tanner 32",,,"24","0","0","0","0","0","0","0","0","0","0","56",
2019,"Table14MB_2019_ADA.pdf","","","Crab, yellow rock 0",,,"139","107","752","978","1,246","537","665","717","565","508","747","6,961",
2019,"Table14MB_2019_ADA.pdf","","","Crustacean, 0",,,"0","0","0","0","0","32","0","0","0","0","0","32",
2019,"Table14MB_2019_ADA.pdf","","unspecified","unspecified",,,"","","","","","","","","","","","",
2019,"Table14MB_2019_ADA.pdf","","","Lobster, California 2,692",,,"0","2","0","0","0","0","0","0","0","0","100","2,794",
2019,"Table14MB_2019_ADA.pdf","","spiny","spiny",,,"","","","","","","","","","","","",
2019,"Table14MB_2019_ADA.pdf","","","Prawn, ridgeback 0",,,"0","0","0","0","0","0","0","0","2,928","1,532","0","4,460",
2019,"Table14MB_2019_ADA.pdf","","","Prawn, spot 3,161",,,"92","924","236","0","0","0","568","632","1,136","1,931","1,216","9,894",
2019,"Table14MB_2019_ADA.pdf","","","Shrimp, ocean (pink) 0",,,"0","0","0","0","0","0","71,572","0","0","0","0","71,572",
2019,"Table14MB_2019_ADA.pdf","","California Waters – Mollusks","California Waters – Mollusks",,,"","","","","","","","","","","","",
2019,"Table14MB_2019_ADA.pdf","","","Octopus, unspecified 47",,,"0","0","0","0","0","0","0","0","0","10","20","77",
2019,"Table14MB_2019_ADA.pdf","","","Squid, market 0",,,"0","0","0","0","79,005","0","12","0","0","0","0","79,017",
2019,"Table14MB_2019_ADA.pdf","","","Whelk, Kellet's 0",,,"0","0","69","0","0","514","309","216","139","427","0","1,674",
2019,"Table14MB_2019_ADA.pdf","","","California Waters Total: 114,057",,,"82,619","111,445","69,759","289,656","313,163","88,855","213,513","109,981","122,337","109,085","56,692","1,681,161",
2019,"Table14MB_2019_ADA.pdf","","Other Waters – Finfish","Other Waters – Finfish",,,"","","","","","","","","","","","",
2019,"Table14MB_2019_ADA.pdf","","","Tuna, albacore 0",,,"0","0","0","0","0","0","2,133","0","11,824","0","0","13,957",
2019,"Table14MB_2019_ADA.pdf","","","Other Waters Total: 0",,,"0","0","0","0","0","0","2,133","0","11,824","0","0","13,957",
2019,"Table14MB_2019_ADA.pdf","","","Grand Total: 114,057",,,"82,619","111,445","69,759","289,656","313,163","88,855","215,646","109,981","134,161","109,085","56,692","1,695,118",
2019,"Table14SD_2019_ADA.pdf","","","Anchovy, northern","check","0","0","0","4,624","9,150","30,022",,"34,475","1,950","0","0","0","0","80,221"
2019,"Table14SD_2019_ADA.pdf","","","Barracuda, California","check","0","0","0","32","0","131",,"85","0","0","0","0","0","248"
2019,"Table14SD_2019_ADA.pdf","","","Bass, giant sea","check","393","327","156","470","273","15",,"43","0","0","0","4","105","1,786"
2019,"Table14SD_2019_ADA.pdf","","","Blacksmith","check","0","2","0","0","0","0",,"0","0","2","0","0","0","4"
2019,"Table14SD_2019_ADA.pdf","","","Bonito, Pacific","check","83","0","0","587","637","233",,"127","136","0","0","71","199","2,073"
2019,"Table14SD_2019_ADA.pdf","","","Cabezon","check","55","19","0","0","189","193",,"0","3","0","0","0","117","575"
2019,"Table14SD_2019_ADA.pdf","","","Dolphin (fish)","check","0","0","0","0","349","0",,"0","351","0","0","0","0","700"
2019,"Table14SD_2019_ADA.pdf","","","Eel, California moray","check","7","0","0","0","0","0",,"5","0","0","0","0","0","12"
2019,"Table14SD_2019_ADA.pdf","","","Escolar","check","0","0","0","0","536","0",,"55","1,138","0","96","36","1,387","3,248"
2019,"Table14SD_2019_ADA.pdf","","","Flounder, arrowtooth","check","0","0","0","0","0","0",,"13","0","0","0","0","0","13"
2019,"Table14SD_2019_ADA.pdf","","","Flounder, unspecified","check","0","0","0","0","9","14",,"0","0","0","0","0","0","23"
2019,"Table14SD_2019_ADA.pdf","","","Flyingfish","check","0","0","0","0","0","0",,"0","1,281","112","0","0","0","1,393"
2019,"Table14SD_2019_ADA.pdf","","","Grenadier","check","653","490","510","455","423","740",,"529","136","330","252","296","103","4,917"
2019,"Table14SD_2019_ADA.pdf","","","Grouper","check","10","0","0","0","0","0",,"0","0","0","0","0","0","10"
2019,"Table14SD_2019_ADA.pdf","","","Guitarfish, shovelnose","check","400","0","0","90","0","0",,"0","0","0","0","0","0","490"
2019,"Table14SD_2019_ADA.pdf","","","Hagfish, Pacific","check","5,854","628","2,724","1,725","0","200",,"0","0","0","2,672","12,035","9,766","35,604"
2019,"Table14SD_2019_ADA.pdf","","","Hagfish, unspecified","check","0","0","0","0","0","0",,"100","0","0","0","0","0","100"
2019,"Table14SD_2019_ADA.pdf","","","Halfmoon","check","0","0","0","0","0","1",,"1","0","0","0","0","0","2"
2019,"Table14SD_2019_ADA.pdf","","","Halibut, California","check","5,672","2,969","2,918","6,232","6,516","4,666",,"1,589","2,045","394","29","133","1,815","34,977"
2019,"Table14SD_2019_ADA.pdf","","","Halibut, unspecified","check","0","0","0","0","0","21",,"146","0","0","0","0","0","167"
2019,"Table14SD_2019_ADA.pdf","","","Jacksmelt","check","0","0","0","0","2","0",,"0","0","0","0","0","0","2"
2019,"Table14SD_2019_ADA.pdf","","","Lingcod","check","64","38","0","0","7","8","16","","42","20","21","27","0","244"
2019,"Table14SD_2019_ADA.pdf","","","Louvar","check","0","0","0","0","0","0",,"0","0","0","0","0","59","59"
2019,"Table14SD_2019_ADA.pdf","","","Mackerel, jack","check","0","1","0","96","44","33",,"33","74","0","83","0","0","363"
2019,"Table14SD_2019_ADA.pdf","","","Mackerel, Pacific","check","151","146","268","712","954","149",,"384","626","575","267","69","293","4,593"
2019,"Table14SD_2019_ADA.pdf","","","Mackerel, unspecified","check","313","551","198","258","96","404",,"49","10","0","0","0","0","1,879"
2019,"Table14SD_2019_ADA.pdf","","","Opah","check","2,318","0","5,777","0","8,682","0",,"0","4,149","238","1,019","270","6,725","29,178"
2019,"Table14SD_2019_ADA.pdf","","","Opaleye","check","0","0","0","0","0","1",,"0","0","0","0","0","0","1"
2019,"Table14SD_2019_ADA.pdf","","","Pomfret","check","0","0","0","0","308","0",,"0","774","0","0","0","571","1,653"
2019,"Table14SD_2019_ADA.pdf","","","Ratfish, spotted","check","0","0","0","0","0","45",,"0","0","0","0","0","0","45"
2019,"Table14SD_2019_ADA.pdf","","","Ray, bat",,"100","0","0","3","0","95","230","0","0","0","0","0","428",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, aurora",,"0","0","0","4","0","11","0","0","0","0","0","2","17",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, bank",,"12","9","0","0","0","0","0","0","0","0","0","0","21",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, blackgill",,"0","67","14","44","570","1,050","1,132","1,562","475","32","392","464","5,802",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, blue",,"2","0","0","0","0","0","2","19","0","0","0","0","23",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, bocaccio",,"43","35","0","0","12","22","26","77","25","60","44","57","400",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, brown",,"19","0","0","0","0","1","3","71","0","2","0","38","134",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, chilipepper",,"70","16","0","0","0","0","0","0","0","1","0","0","87",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, copper",,"101","24","0","0","5","36","58","184","15","17","85","81","605",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, flag",,"21","17","0","0","2","8","0","2","14","0","0","0","64",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, gopher",,"2","2","0","0","9","17","8","23","14","2","2","1","79",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, grass",,"0","0","0","0","0","0","0","8","0","3","0","0","11",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, greenspotted",,"0","0","0","0","2","2","0","0","0","0","0","0","4",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, greenstriped",,"3","4","0","0","0","0","0","0","0","0","0","0","7",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, group deep",,"28","15","0","0","28","0","0","0","16","21","19","0","127",
2019,"Table14SD_2019_ADA.pdf","","nearshore","nearshore",,,,,,"","","","",,,,,"",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, group gopher",,"0","0","0","0","0","0","1","3","0","0","0","0","4",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, group red",,"0","0","0","0","0","0","0","0","0","15","0","0","15",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, group shelf",,"135","512","0","0","1,018","511","630","783","825","984","758","290","6,447",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, group slope",,"0","0","0","2","27","80","5","117","15","293","7","35","579",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, honeycomb",,"6","7","0","0","16","32","21","52","38","0","0","3","175",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, kelp",,"0","1","0","0","3","4","4","8","4","0","1","3","26",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, Mexican",,"74","55","0","0","0","0","0","0","0","0","0","0","129",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, olive",,"8","0","0","0","0","0","0","0","0","0","0","0","8",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, pink",,"239","75","0","0","0","0","0","0","0","0","0","0","314",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, rosethorn",,"14","3","0","0","0","0","0","0","0","0","0","0","17",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, rosy",,"0","0","0","0","0","0","0","0","3","0","62","0","65",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, speckled",,"19","14","0","0","19","0","0","0","0","0","0","0","52",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, splitnose",,"0","0","0","0","12","17","7","11","3","0","1","3","53",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, squarespot",,"13","13","0","0","12","14","0","2","15","0","0","2","72",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, starry",,"3","10","0","0","18","14","7","25","32","2","0","6","116",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, treefish",,"0","0","0","0","0","0","0","0","0","2","0","0","2",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, vermilion",,"819","422","0","0","382","842","689","1,326","279","955","898","597","7,208",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, yellowtail",,"0","0","0","0","0","0","0","0","0","0","2","0","2",
2019,"Table14SD_2019_ADA.pdf","","","Sablefish",,"14,842","7,949","4,794","10,218","14,019","13,025","6,503","10,539","12,741","7,354","14,503","6,001","122,488",
2019,"Table14SD_2019_ADA.pdf","","","Sanddab",,"234","1","566","371","254","250","0","0","0","0","0","2","1,678",
2019,"Table14SD_2019_ADA.pdf","","","Sanddab, Pacific",,"0","0","1","0","1","46","0","0","5","434","0","166","652",
2019,"Table14SD_2019_ADA.pdf","","","Sardine, Pacific",,"10,150","68,476","49,146","133,600","110,446","190,144","212,154","243,904","297,084","246,193","122,380","57,580","1,741,257",
2019,"Table14SD_2019_ADA.pdf","","","Sargo",,"0","0","0","0","0","0","1","0","0","0","0","0","1",
2019,"Table14SD_2019_ADA.pdf","","","Scorpionfish, California",,"13","30","0","0","15","21","6","5","14","2","5","10","120",
2019,"Table14SD_2019_ADA.pdf","","","Sculpin, staghorn",,"5","0","0","0","0","0","0","0","0","2","0","3","10",
2019,"Table14SD_2019_ADA.pdf","","","Seabass, white",,"180","173","97","163","57","2,749","11,832","867","166","0","11","128","16,422",
2019,"Table14SD_2019_ADA.pdf","","","Shark, bigeye thresher",,"0","0","0","0","0","0","0","128","251","0","0","111","490",
2019,"Table14SD_2019_ADA.pdf","","","Shark, blue",,"0","0","0","0","0","0","0","0","0","0","0","124","124",
2019,"Table14SD_2019_ADA.pdf","","","Shark, brown",,"0","0","0","0","0","10","5","0","0","0","0","0","15",
2019,"Table14SD_2019_ADA.pdf","","smoothhound","smoothhound",,"","","","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Shark, horn",,"0","0","0","0","0","15","0","0","0","0","0","0","15",
2019,"Table14SD_2019_ADA.pdf","","","Shark, leopard",,"517","30","35","100","86","34","22","46","0","0","22","213","1,105",
2019,"Table14SD_2019_ADA.pdf","","","Shark, Pacific angel",,"230","0","0","797","195","245","65","74","0","0","0","0","1,606",
2019,"Table14SD_2019_ADA.pdf","","","Shark, pelagic thresher",,"3,403","444","0","0","0","0","0","0","0","365","112","2,239","6,563",
2019,"Table14SD_2019_ADA.pdf","","","Shark, shortfin mako",,"1,044","0","0","17","130","454","513","442","333","1,252","2,179","1,102","7,466",
2019,"Table14SD_2019_ADA.pdf","","","Shark, soupfin",,"108","94","150","272","60","222","233","27","0","0","98","132","1,396",
2019,"Table14SD_2019_ADA.pdf","","","Shark, spiny dogfish",,"0","0","0","48","38","237","116","0","11","21","0","0","471",
2019,"Table14SD_2019_ADA.pdf","","","Shark, swell",,"250","0","0","52","0","55","56","0","0","0","0","0","413",
2019,"Table14SD_2019_ADA.pdf","","","Shark, thresher",,"10,082","376","1,452","5,490","2,336","65","141","221","0","140","661","3,525","24,489",
2019,"Table14SD_2019_ADA.pdf","","","Sheephead, California",,"2,728","2,265","0","0","2,344","4,641","1,666","2,335","1,005","3,140","1,968","797","22,888",
2019,"Table14SD_2019_ADA.pdf","","","Skate, California",,"0","10","0","89","27","0","0","0","0","0","0","61","187",
2019,"Table14SD_2019_ADA.pdf","","","Skate, unspecified",,"45","0","0","10","0","103","64","0","0","0","0","523","745",
2019,"Table14SD_2019_ADA.pdf","","","Sole, Dover",,"0","0","0","0","2","3","0","0","0","0","0","0","5",
2019,"Table14SD_2019_ADA.pdf","","","Sole, fantail",,"0","0","0","11","36","52","45","33","2","4","3","1","187",
2019,"Table14SD_2019_ADA.pdf","","","Sole, petrale",,"0","0","0","0","0","0","0","0","0","6","0","0","6",
2019,"Table14SD_2019_ADA.pdf","","","Sole, rock",,"3","2","0","2","1","0","0","0","0","0","1","0","9",
2019,"Table14SD_2019_ADA.pdf","","","Sole, unspecified 0",,,"0","0","0","0","12","17","0","0","0","0","0","29",
2019,"Table14SD_2019_ADA.pdf","","","Stingray 75",,,"0","0","4","0","0","0","0","0","0","0","0","79",
2019,"Table14SD_2019_ADA.pdf","","","Sunfish, ocean 95",,,"0","0","0","0","0","0","0","0","0","0","0","95",
2019,"Table14SD_2019_ADA.pdf","","","Surfperch, black 29",,,"46","0","0","0","0","0","149","24","2","10","32","291",
2019,"Table14SD_2019_ADA.pdf","","","Swordfish 21,917",,,"1,121","0","0","387","0","1,416","12,189","22,972","25,993","29,801","25,614","141,411",
2019,"Table14SD_2019_ADA.pdf","","","Thornyhead, longspine 278",,,"130","44","503","401","396","243","458","287","188","228","247","3,403",
2019,"Table14SD_2019_ADA.pdf","","","Thornyhead, shortspine 1,621",,,"865","423","1,700","1,956","2,033","1,215","2,050","1,623","1,058","2,000","1,609","18,153",
2019,"Table14SD_2019_ADA.pdf","","","Thornyheads 0",,,"4","6","2","0","3","0","0","5","3","7","2","32",
2019,"Table14SD_2019_ADA.pdf","","","Triggerfish 0",,,"4","0","0","0","41","16","0","0","0","0","0","61",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, bigeye 61",,,"0","0","0","14,858","0","0","17,369","0","0","0","11,378","43,666",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, bluefin 4,203",,,"95","0","166","1,620","12,257","12,571","10,548","17,933","7,451","5,761","7,319","79,923",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, skipjack 0",,,"0","0","0","0","0","0","0","0","136","68","0","204",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, skipjack, black 0",,,"0","0","0","0","0","0","0","0","8","0","0","8",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, yellowfin 0",,,"0","0","0","3,620","1,377","588","3,113","1,205","1,729","3,365","2,927","17,925",
2019,"Table14SD_2019_ADA.pdf","","","Wahoo 0",,,"0","0","0","2,740","0","0","801","0","0","0","1,018","4,559",
2019,"Table14SD_2019_ADA.pdf","","","Whitefish, ocean 152",,,"330","0","100","89","236","384","371","62","61","141","132","2,057",
2019,"Table14SD_2019_ADA.pdf","","","Yellowtail 54",,,"291","314","1,984","649","1,915","4,232","1,366","263","98","246","1,252","12,663",
2019,"Table14SD_2019_ADA.pdf","","California Waters – Crustaceans","California Waters – Crustaceans",,,"","","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Crab, armed box 10",,,"24","0","6","0","0","4","14","82","120","4","32","294",
2019,"Table14SD_2019_ADA.pdf","","","Crab, box 0",,,"2","5","62","311","914","2,205","694","293","510","879","0","5,874",
2019,"Table14SD_2019_ADA.pdf","","","Crab, brown rock 383",,,"946","382","346","423","223","359","310","181","279","192","242","4,266",
2019,"Table14SD_2019_ADA.pdf","","","Crab, claws 0",,,"0","0","5","0","0","0","0","0","0","0","0","5",
2019,"Table14SD_2019_ADA.pdf","","","Crab, king 0",,,"0","68","65","67","56","94","90","101","42","135","55","772",
2019,"Table14SD_2019_ADA.pdf","","","Crab, pelagic red 0",,,"0","0","95","0","40","0","0","0","0","0","0","135",
2019,"Table14SD_2019_ADA.pdf","","","Crab, red rock 498",,,"686","628","539","226","402","295","256","190","289","207","543","4,758",
2019,"Table14SD_2019_ADA.pdf","","","Crab, rock unspecified 2,168",,,"1,527","666","210","964","903","155","480","326","162","33","101","7,694",
2019,"Table14SD_2019_ADA.pdf","","","Crab, shore 0",,,"0","0","0","0","0","0","0","97","0","0","0","97",
2019,"Table14SD_2019_ADA.pdf","","","Crab, spider 3,529",,,"2,886","1,015","1,102","702","1,429","818","1,043","669","2,947","1,834","2,852","20,824",
2019,"Table14SD_2019_ADA.pdf","","","Crab, spider/sheep claws 0",,,"0","0","0","0","0","0","0","0","0","15","121","136",
2019,"Table14SD_2019_ADA.pdf","","","Crab, yellow rock 9,665",,,"12,669","9,729","12,487","13,662","14,236","16,144","13,479","8,285","8,235","6,756","5,375","130,722",
2019,"Table14SD_2019_ADA.pdf","","","Crab, unspecified 0",,,"0","0","0","0","0","0","0","4","0","0","0","4",
2019,"Table14SD_2019_ADA.pdf","","","Lobster, California spiny 13,869",,,"7,549","3,060","0","0","0","0","0","449","67,058","30,774","17,872","140,630",
2019,"Table14SD_2019_ADA.pdf","","","Prawn, spot 0",,,"2,741","6,535","8,662","8,499","12,180","9,598","7,278","4,817","3,374","0","0","63,684",
2019,"Table14SD_2019_ADA.pdf","","California Waters – Echinoderms","California Waters – Echinoderms",,,"","","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Bat star 0",,,"0","0","0","0","0","0","0","0","0","16","0","16",
2019,"Table14SD_2019_ADA.pdf","","","Sea cucumber, warty 25",,,"396","0","0","0","715","1,923","6,131","858","0","0","0","10,047",
2019,"Table14SD_2019_ADA.pdf","","","Sea urchin, purple 154",,,"124","84","103","72","266","191","111","106","105","109","44","1,469",
2019,"Table14SD_2019_ADA.pdf","","","Sea urchin, red 5,254",,,"4,217","7,279","8,227","22,215","28,287","19,441","51,558","54,994","47,739","49,131","46,480","344,822",
2019,"Table14SD_2019_ADA.pdf","","California Waters – Mollusks","California Waters – Mollusks",,,"","","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Limpet, keyhole 8",,,"0","0","0","0","0","0","0","0","0","0","0","8",
2019,"Table14SD_2019_ADA.pdf","","","Octopus, unspecified 1",,,"55","86","73","12","148","27","91","40","171","10","12","727",
2019,"Table14SD_2019_ADA.pdf","","","Snail, sea 321",,,"0","0","0","0","0","0","0","0","0","0","0","321",
2019,"Table14SD_2019_ADA.pdf","","","Snail, top 20",,,"0","0","0","20","6","2","0","55","54","0","0","561",
2019,"Table14SD_2019_ADA.pdf","","","Squid, market 0",,,"0","0","0","0","10","0","0","0","547","4","0","561",
2019,"Table14SD_2019_ADA.pdf","","","Whelk, Kellet’s 4,591",,,"5,076","2,885","0","0","0","5,451","5,130","2,990","5,412","4,670","4,062","40,266",
2019,"Table14SD_2019_ADA.pdf","","California Waters – Worms","California Waters – Worms",,,"","","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Spiders, sea 0",,,"0","61","0","0","0","0","0","0","0","0","0","61",
2019,"Table14SD_2019_ADA.pdf","","","California Waters Total: 130,516",,,"128,103","102,075","203,013","233,847","330,086","351,283","410,687","433,962","439,506","293,548","224,757","3,281,382",
2019,"Table14SD_2019_ADA.pdf","","Other Waters – Finfish","Other Waters – Finfish",,,"","","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Dolphin (fish) 273",,,"1,391","903","2,163","3,100","1,527","999","1,506","3,712","7,840","2,649","4,937","31,000",
2019,"Table14SD_2019_ADA.pdf","","","Escolar 566",,,"725","328","732","2,110","696","2,771","1,697","4,042","1,844","1,796","2,214","19,520",
2019,"Table14SD_2019_ADA.pdf","","","Fish, unspecified 41",,,"0","0","0","124","0","0","0","0","0","0","0","165",
2019,"Table14SD_2019_ADA.pdf","","","Flounder, starry 0",,,"0","0","0","0","0","0","3","0","0","0","0","3",
2019,"Table14SD_2019_ADA.pdf","","","Halibut, California 0",,"0",,"0","0","0","0","0","50","0","0","0","0","50",
2019,"Table14SD_2019_ADA.pdf","","","Mackerel, unspecified 0",,"30",,"0","0","0","6","0","0","0","0","0","0","36",
2019,"Table14SD_2019_ADA.pdf","","","Opah 44,856",,"35,649",,"24,268","24,952","67,041","28,704","38,264","25,622","58,962","56,758","7,461","43,557","456,094",
2019,"Table14SD_2019_ADA.pdf","","","Pomfret 1,821",,"1,300",,"1,606","1,177","3,803","1,268","5,150","3,815","5,643","1,039","887","2,478","29,986",
2019,"Table14SD_2019_ADA.pdf","","","Rockfish, vermilion 0",,"0",,"0","0","0","0","0","3","0","0","0","0","3",
2019,"Table14SD_2019_ADA.pdf","","","Shark, blue 1",,"0",,"0","0","189","0","0","0","128","0","0","0","318",
2019,"Table14SD_2019_ADA.pdf","","","Shark, shortfin mako 0",,"0",,"0","0","148","0","0","12","0","0","0","27","187",
2019,"Table14SD_2019_ADA.pdf","","","Shark, thresher 0",,"0",,"0","0","0","0","0","16","0","0","0","937","953",
2019,"Table14SD_2019_ADA.pdf","","","Swordfish 452",,"413",,"130","0","5,117","4,783","9,775","3,773","691","115","290","4,423","29,962",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, albacore 0",,"0",,"0","0","525","0","0","0","0","15,157","0","0","15,682",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, bigeye 49,655",,"38,043",,"52,744","59,821","121,266","82,328","175,737","97,501","98,039","53,126","14,653","25,445","868,358",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, bluefin 0",,"0",,"0","0","0","0","120","0","0","0","0","0","120",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, skipjack 75",,"620",,"1,107","1,190","281","64","52","0","1,044","1,548","1,118","1,082","8,181",
2019,"Table14SD_2019_ADA.pdf","","","Tuna, yellowfin 6,490",,"9,543",,"12,469","13,506","31,851","11,436","13,826","8,994","21,885","11,039","4,509","6,039","151,587",
2019,"Table14SD_2019_ADA.pdf","","","Wahoo 1,851",,"743",,"3,517","8,996","23,994","6,614","1,879","2,170","6,058","3,082","3,325","5,223","67,452",
2019,"Table14SD_2019_ADA.pdf","","Other Waters – Crustaceans","Other Waters – Crustaceans",,"",,"","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Crab, red rock 0",,"0",,"0","0","0","0","0","14","0","0","0","0","14",
2019,"Table14SD_2019_ADA.pdf","","","Crab, yellow rock 0",,"0",,"0","0","0","0","0","36","0","0","0","0","36",
2019,"Table14SD_2019_ADA.pdf","","","Other Waters Total: 106,081",,"88,457",,"97,071","112,537","259,549","137,426","248,572","145,211","200,204","151,547","36,688","96,362","1,679,704",
2019,"Table14SD_2019_ADA.pdf","","Waters South of the State – Finfish","Waters South of the State – Finfish",,"",,"","","","","","","","","","","",
2019,"Table14SD_2019_ADA.pdf","","","Dolphin (fish) 0",,"0",,"0","0","0","0","0","0","0","280","2,631","1,753","4,664",
2019,"Table14SD_2019_ADA.pdf","","","Escolar 0",,"0",,"0","0","0","0","0","0","0","0","294","1,199","1,493",
2019,"Table14SD_2019_ADA.pdf","","","Opah 0",,"0",,"0","0","0","0","0","0","0","10,216","13,553","15,008","38,777",
2019,"Table14SD_2019_ADA.pdf","","","Pomfret 0",,"0",,"0","0","0","0","0","0","0","368","845","813","2,026",
